订单号,商品ID,商品名,单价,数量,总价,下单时间
700011201912214003,700011,袜子,5,10,50,2019-12-21 02:40:03
700014201912214147,700014,消毒液,28,10,280,2019-12-21 02:41:47
700011201912214419,700011,袜子,5,6,30,2019-12-21 03:44:19
700015201912212443,700015,驱蚊贴,25,18,450,2019-12-21 04:24:43
700014201912214432,700014,消毒液,28,29,812,2019-12-21 05:44:32
700015201912215833,700015,驱蚊贴,25,26,650,2019-12-21 05:58:33
700014201912215847,700014,消毒液,28,10,280,2019-12-21 06:58:47
700012201912213950,700012,隔汗巾,8,27,216,2019-12-21 07:39:50
700015201912214734,700015,驱蚊贴,25,18,450,2019-12-21 07:47:34
700010201912212153,700010,儿童口罩,20,35,700,2019-12-21 08:21:53
700012201912214726,700012,隔汗巾,8,30,240,2019-12-21 08:47:26
700010201912214956,700010,儿童口罩,20,30,600,2019-12-21 08:49:56
700010201912215546,700010,儿童口罩,20,45,900,2019-12-21 08:55:46
700012201912210258,700012,隔汗巾,8,17,136,2019-12-21 09:02:58
700012201912210919,700012,隔汗巾,8,19,152,2019-12-21 09:09:19
700011201912211735,700011,袜子,5,4,20,2019-12-21 09:17:35
700014201912213449,700014,消毒液,28,23,644,2019-12-21 09:34:49
700010201912214709,700010,儿童口罩,20,16,320,2019-12-21 09:47:09
700012201912215641,700012,隔汗巾,8,23,184,2019-12-21 09:56:41
700014201912214225,700014,消毒液,28,10,280,2019-12-21 10:42:25
700012201912210758,700012,隔汗巾,8,17,136,2019-12-21 11:07:58
700013201912211624,700013,酒精棉片,15,23,345,2019-12-21 11:16:24
700010201912212158,700010,儿童口罩,20,13,260,2019-12-21 11:21:58
700014201912212843,700014,消毒液,28,7,196,2019-12-21 11:28:43
700015201912213252,700015,驱蚊贴,25,16,400,2019-12-21 11:32:52
700015201912213905,700015,驱蚊贴,25,10,250,2019-12-21 11:39:05
700010201912214246,700010,儿童口罩,20,19,380,2019-12-21 11:42:46
700014201912210620,700014,消毒液,28,25,700,2019-12-21 12:06:20
700014201912213408,700014,消毒液,28,24,672,2019-12-21 12:34:08
700010201912212208,700010,儿童口罩,20,49,980,2019-12-21 13:22:08
700010201912214244,700010,儿童口罩,20,10,200,2019-12-21 13:42:44
700010201912214925,700010,儿童口罩,20,12,240,2019-12-21 13:49:25
700015201912211118,700015,驱蚊贴,25,6,150,2019-12-21 14:11:18
700014201912212504,700014,消毒液,28,27,756,2019-12-21 14:25:04
700013201912214001,700013,酒精棉片,15,46,690,2019-12-21 14:40:01
700014201912214017,700014,消毒液,28,22,616,2019-12-21 14:40:17
700010201912214626,700010,儿童口罩,20,25,500,2019-12-21 14:46:26
700014201912212008,700014,消毒液,28,29,812,2019-12-21 15:20:08
700010201912214519,700010,儿童口罩,20,16,320,2019-12-21 15:45:19
700010201912214707,700010,儿童口罩,20,23,460,2019-12-21 15:47:07
700015201912210417,700015,驱蚊贴,25,23,575,2019-12-21 16:04:17
700010201912212441,700010,儿童口罩,20,43,860,2019-12-21 16:24:41
700010201912215729,700010,儿童口罩,20,25,500,2019-12-21 16:57:29
700010201912212351,700010,儿童口罩,20,18,360,2019-12-21 17:23:51
700011201912212742,700011,袜子,5,20,100,2019-12-21 17:27:42
700014201912214454,700014,消毒液,28,29,812,2019-12-21 17:44:54
700010201912215846,700010,儿童口罩,20,19,380,2019-12-21 17:58:46
700010201912215900,700010,儿童口罩,20,35,700,2019-12-21 17:59:00
700010201912215332,700010,儿童口罩,20,12,240,2019-12-21 18:53:32
700015201912210404,700015,驱蚊贴,25,30,750,2019-12-21 19:04:04
700010201912214540,700010,儿童口罩,20,15,300,2019-12-21 19:45:40
700014201912214802,700014,消毒液,28,25,700,2019-12-21 19:48:02
700014201912215622,700014,消毒液,28,10,280,2019-12-21 19:56:22
700013201912213323,700013,酒精棉片,15,28,420,2019-12-21 20:33:23
700011201912214952,700011,袜子,5,15,75,2019-12-21 20:49:52
700010201912215618,700010,儿童口罩,20,10,200,2019-12-21 20:56:18
700015201912213856,700015,驱蚊贴,25,21,525,2019-12-21 21:38:56
700012201912214217,700012,隔汗巾,8,14,112,2019-12-21 21:42:17
700010201912214958,700010,儿童口罩,20,43,860,2019-12-21 21:49:58
700014201912215341,700014,消毒液,28,19,532,2019-12-21 21:53:41
700014201912212409,700014,消毒液,28,8,224,2019-12-21 22:24:09
700014201912214831,700014,消毒液,28,24,672,2019-12-21 22:48:31
700010201912214957,700010,儿童口罩,20,15,300,2019-12-21 22:49:57
700011201912215259,700011,袜子,5,12,60,2019-12-21 22:52:59
700014201912211326,700014,消毒液,28,15,420,2019-12-21 23:13:26
700011201912211819,700011,袜子,5,15,75,2019-12-21 23:18:19
700014201912214921,700014,消毒液,28,23,644,2019-12-21 23:49:21
700014201912221947,700014,消毒液,28,21,588,2019-12-22 00:19:47
700014201912222427,700014,消毒液,28,18,504,2019-12-22 00:24:27
700014201912224316,700014,消毒液,28,8,224,2019-12-22 00:43:16
700012201912220110,700012,隔汗巾,8,20,160,2019-12-22 01:01:10
700013201912222817,700013,酒精棉片,15,18,270,2019-12-22 01:28:17
700015201912220107,700015,驱蚊贴,25,13,325,2019-12-22 02:01:07
700015201912220825,700015,驱蚊贴,25,14,350,2019-12-22 02:08:25
700011201912221720,700011,袜子,5,19,95,2019-12-22 02:17:20
700011201912221006,700011,袜子,5,7,35,2019-12-22 03:10:06
700011201912222036,700011,袜子,5,15,75,2019-12-22 03:20:36
700014201912222737,700014,消毒液,28,28,784,2019-12-22 03:27:37
700012201912223348,700012,隔汗巾,8,18,144,2019-12-22 03:33:48
700012201912221834,700012,隔汗巾,8,10,80,2019-12-22 04:18:34
700012201912221024,700012,隔汗巾,8,19,152,2019-12-22 05:10:24
700010201912220031,700010,儿童口罩,20,35,700,2019-12-22 07:00:31
700014201912221141,700014,消毒液,28,26,728,2019-12-22 07:11:41
700014201912223336,700014,消毒液,28,30,840,2019-12-22 07:33:36
700010201912220000,700010,儿童口罩,20,20,400,2019-12-22 08:00:00
700013201912220239,700013,酒精棉片,15,26,390,2019-12-22 08:02:39
700014201912222503,700014,消毒液,28,16,448,2019-12-22 08:25:03
700014201912223113,700014,消毒液,28,11,308,2019-12-22 08:31:13
700010201912225129,700010,儿童口罩,20,15,300,2019-12-22 09:51:29
700010201912225210,700010,儿童口罩,20,15,300,2019-12-22 09:52:10
700014201912225233,700014,消毒液,28,11,308,2019-12-22 09:52:33
700010201912220116,700010,儿童口罩,20,18,360,2019-12-22 10:01:16
700012201912221043,700012,隔汗巾,8,22,176,2019-12-22 10:10:43
700014201912223121,700014,消毒液,28,12,336,2019-12-22 10:31:21
700015201912223525,700015,驱蚊贴,25,25,625,2019-12-22 10:35:25
700010201912225452,700010,儿童口罩,20,19,380,2019-12-22 10:54:52
700010201912220351,700010,儿童口罩,20,17,340,2019-12-22 11:03:51
700014201912221427,700014,消毒液,28,13,364,2019-12-22 11:14:27
700015201912223621,700015,驱蚊贴,25,16,400,2019-12-22 11:36:21
700014201912223809,700014,消毒液,28,10,280,2019-12-22 11:38:09
700012201912221317,700012,隔汗巾,8,16,128,2019-12-22 12:13:17
700014201912224924,700014,消毒液,28,6,168,2019-12-22 12:49:24
700011201912225523,700011,袜子,5,17,85,2019-12-22 12:55:23
700010201912225951,700010,儿童口罩,20,13,260,2019-12-22 12:59:51
700014201912222900,700014,消毒液,28,5,140,2019-12-22 13:29:00
700014201912225635,700014,消毒液,28,14,392,2019-12-22 13:56:35
700010201912220442,700010,儿童口罩,20,19,380,2019-12-22 14:04:42
700013201912223830,700013,酒精棉片,15,42,630,2019-12-22 14:38:30
700010201912225655,700010,儿童口罩,20,19,380,2019-12-22 14:56:55
700010201912220338,700010,儿童口罩,20,10,200,2019-12-22 15:03:38
700012201912220647,700012,隔汗巾,8,19,152,2019-12-22 15:06:47
700014201912222914,700014,消毒液,28,24,672,2019-12-22 16:29:14
700010201912224950,700010,儿童口罩,20,30,600,2019-12-22 16:49:50
700014201912224130,700014,消毒液,28,25,700,2019-12-22 17:41:30
700014201912224432,700014,消毒液,28,21,588,2019-12-22 17:44:32
700014201912224644,700014,消毒液,28,11,308,2019-12-22 17:46:44
700010201912220331,700010,儿童口罩,20,35,700,2019-12-22 18:03:31
700015201912221957,700015,驱蚊贴,25,23,575,2019-12-22 18:19:57
700015201912221710,700015,驱蚊贴,25,17,425,2019-12-22 19:17:10
700014201912224738,700014,消毒液,28,26,728,2019-12-22 19:47:38
700015201912225429,700015,驱蚊贴,25,30,750,2019-12-22 19:54:29
700015201912220158,700015,驱蚊贴,25,26,650,2019-12-22 20:01:58
700013201912221102,700013,酒精棉片,15,42,630,2019-12-22 20:11:02
700013201912223902,700013,酒精棉片,15,21,315,2019-12-22 20:39:02
700010201912224932,700010,儿童口罩,20,20,400,2019-12-22 20:49:32
700015201912225433,700015,驱蚊贴,25,27,675,2019-12-22 20:54:33
700010201912225500,700010,儿童口罩,20,12,240,2019-12-22 20:55:00
700011201912225526,700011,袜子,5,8,40,2019-12-22 20:55:26
700012201912225920,700012,隔汗巾,8,29,232,2019-12-22 21:59:20
700014201912223213,700014,消毒液,28,15,420,2019-12-22 22:32:13
700010201912225532,700010,儿童口罩,20,20,400,2019-12-22 22:55:32
700014201912220322,700014,消毒液,28,8,224,2019-12-22 23:03:22
700012201912230017,700012,隔汗巾,8,28,224,2019-12-23 00:00:17
700012201912230057,700012,隔汗巾,8,10,80,2019-12-23 00:00:57
700012201912233305,700012,隔汗巾,8,13,104,2019-12-23 00:33:05
700011201912234532,700011,袜子,5,19,95,2019-12-23 00:45:32
700015201912235455,700015,驱蚊贴,25,21,525,2019-12-23 00:54:55
700012201912233132,700012,隔汗巾,8,26,208,2019-12-23 01:31:32
700013201912235341,700013,酒精棉片,15,12,180,2019-12-23 01:53:41
700011201912231619,700011,袜子,5,3,15,2019-12-23 02:16:19
700014201912232833,700014,消毒液,28,10,280,2019-12-23 02:28:33
700014201912235730,700014,消毒液,28,13,364,2019-12-23 02:57:30
700014201912231909,700014,消毒液,28,24,672,2019-12-23 03:19:09
700015201912232550,700015,驱蚊贴,25,19,475,2019-12-23 03:25:50
700015201912233429,700015,驱蚊贴,25,17,425,2019-12-23 03:34:29
700014201912234814,700014,消毒液,28,17,476,2019-12-23 04:48:14
700012201912233719,700012,隔汗巾,8,18,144,2019-12-23 05:37:19
700015201912234339,700015,驱蚊贴,25,5,125,2019-12-23 05:43:39
700012201912232643,700012,隔汗巾,8,18,144,2019-12-23 06:26:43
700010201912230023,700010,儿童口罩,20,23,460,2019-12-23 07:00:23
700015201912233327,700015,驱蚊贴,25,27,675,2019-12-23 07:33:27
700014201912230501,700014,消毒液,28,11,308,2019-12-23 08:05:01
700015201912231059,700015,驱蚊贴,25,15,375,2019-12-23 08:10:59
700010201912231207,700010,儿童口罩,20,49,980,2019-12-23 08:12:07
700010201912230149,700010,儿童口罩,20,20,400,2019-12-23 09:01:49
700010201912230354,700010,儿童口罩,20,15,300,2019-12-23 09:03:54
700010201912230610,700010,儿童口罩,20,10,200,2019-12-23 09:06:10
700010201912230819,700010,儿童口罩,20,12,240,2019-12-23 09:08:19
700013201912233651,700013,酒精棉片,15,34,510,2019-12-23 10:36:51
700012201912235357,700012,隔汗巾,8,30,240,2019-12-23 10:53:57
700010201912230216,700010,儿童口罩,20,10,200,2019-12-23 11:02:16
700012201912231621,700012,隔汗巾,8,27,216,2019-12-23 11:16:21
700010201912230123,700010,儿童口罩,20,15,300,2019-12-23 12:01:23
700010201912230626,700010,儿童口罩,20,22,440,2019-12-23 12:06:26
700010201912230017,700010,儿童口罩,20,35,700,2019-12-23 13:00:17
700010201912230500,700010,儿童口罩,20,25,500,2019-12-23 13:05:00
700015201912232541,700015,驱蚊贴,25,16,400,2019-12-23 13:25:41
700012201912234000,700012,隔汗巾,8,28,224,2019-12-23 13:40:00
700011201912235315,700011,袜子,5,1,5,2019-12-23 13:53:15
700012201912231010,700012,隔汗巾,8,16,128,2019-12-23 14:10:10
700013201912232414,700013,酒精棉片,15,22,330,2019-12-23 14:24:14
700013201912235737,700013,酒精棉片,15,39,585,2019-12-23 14:57:37
700010201912230738,700010,儿童口罩,20,23,460,2019-12-23 15:07:38
700010201912231223,700010,儿童口罩,20,25,500,2019-12-23 15:12:23
700011201912232836,700011,袜子,5,13,65,2019-12-23 15:28:36
700015201912235050,700015,驱蚊贴,25,10,250,2019-12-23 15:50:50
700014201912235832,700014,消毒液,28,21,588,2019-12-23 15:58:32
700010201912230702,700010,儿童口罩,20,22,440,2019-12-23 16:07:02
700014201912234820,700014,消毒液,28,18,504,2019-12-23 16:48:20
700010201912230120,700010,儿童口罩,20,18,360,2019-12-23 17:01:20
700015201912230132,700015,驱蚊贴,25,17,425,2019-12-23 17:01:32
700014201912230806,700014,消毒液,28,15,420,2019-12-23 17:08:06
700014201912230326,700014,消毒液,28,13,364,2019-12-23 18:03:26
700013201912230536,700013,酒精棉片,15,10,150,2019-12-23 18:05:36
700014201912232925,700014,消毒液,28,17,476,2019-12-23 18:29:25
700012201912233209,700012,隔汗巾,8,13,104,2019-12-23 18:32:09
700014201912235147,700014,消毒液,28,6,168,2019-12-23 18:51:47
700013201912233133,700013,酒精棉片,15,41,615,2019-12-23 19:31:33
700015201912235359,700015,驱蚊贴,25,20,500,2019-12-23 20:53:59
700010201912230853,700010,儿童口罩,20,12,240,2019-12-23 21:08:53
700014201912234337,700014,消毒液,28,20,560,2019-12-23 21:43:37
700014201912235016,700014,消毒液,28,22,616,2019-12-23 21:50:16
700010201912231152,700010,儿童口罩,20,20,400,2019-12-23 22:11:52
700010201912231410,700010,儿童口罩,20,15,300,2019-12-23 22:14:10
700014201912233611,700014,消毒液,28,11,308,2019-12-23 22:36:11
700014201912234506,700014,消毒液,28,21,588,2019-12-23 22:45:06
700012201912235530,700012,隔汗巾,8,15,120,2019-12-23 22:55:30
700012201912235945,700012,隔汗巾,8,19,152,2019-12-23 22:59:45
700012201912231937,700012,隔汗巾,8,30,240,2019-12-23 23:19:37
700012201912232236,700012,隔汗巾,8,20,160,2019-12-23 23:22:36
700014201912240254,700014,消毒液,28,21,588,2019-12-24 00:02:54
700015201912241258,700015,驱蚊贴,25,25,625,2019-12-24 01:12:58
700014201912245244,700014,消毒液,28,11,308,2019-12-24 01:52:44
700013201912245828,700013,酒精棉片,15,28,420,2019-12-24 01:58:28
700014201912242246,700014,消毒液,28,14,392,2019-12-24 02:22:46
700014201912244753,700014,消毒液,28,15,420,2019-12-24 02:47:53
700015201912242206,700015,驱蚊贴,25,25,625,2019-12-24 03:22:06
700014201912242309,700014,消毒液,28,16,448,2019-12-24 03:23:09
700012201912244040,700012,隔汗巾,8,23,184,2019-12-24 04:40:40
700011201912240118,700011,袜子,5,6,30,2019-12-24 05:01:18
700014201912244521,700014,消毒液,28,14,392,2019-12-24 05:45:21
700010201912245722,700010,儿童口罩,20,10,200,2019-12-24 05:57:22
700010201912240722,700010,儿童口罩,20,10,200,2019-12-24 06:07:22
700015201912242831,700015,驱蚊贴,25,14,350,2019-12-24 06:28:31
700010201912240646,700010,儿童口罩,20,42,840,2019-12-24 07:06:46
700013201912241039,700013,酒精棉片,15,50,750,2019-12-24 07:10:39
700010201912241210,700010,儿童口罩,20,20,400,2019-12-24 07:12:10
700010201912241748,700010,儿童口罩,20,20,400,2019-12-24 07:17:48
700015201912243845,700015,驱蚊贴,25,12,300,2019-12-24 07:38:45
700014201912245101,700014,消毒液,28,13,364,2019-12-24 07:51:01
700015201912245502,700015,驱蚊贴,25,9,225,2019-12-24 07:55:02
700010201912245724,700010,儿童口罩,20,28,560,2019-12-24 07:57:24
700014201912240259,700014,消毒液,28,29,812,2019-12-24 08:02:59
700010201912241519,700010,儿童口罩,20,23,460,2019-12-24 08:15:19
700010201912241955,700010,儿童口罩,20,16,320,2019-12-24 08:19:55
700014201912242319,700014,消毒液,28,21,588,2019-12-24 08:23:19
700010201912243231,700010,儿童口罩,20,28,560,2019-12-24 08:32:31
700014201912241647,700014,消毒液,28,20,560,2019-12-24 09:16:47
700010201912241649,700010,儿童口罩,20,20,400,2019-12-24 09:16:49
700010201912242206,700010,儿童口罩,20,50,1000,2019-12-24 09:22:06
700010201912242249,700010,儿童口罩,20,25,500,2019-12-24 09:22:49
700010201912242521,700010,儿童口罩,20,23,460,2019-12-24 09:25:21
700010201912242553,700010,儿童口罩,20,15,300,2019-12-24 09:25:53
700014201912244124,700014,消毒液,28,14,392,2019-12-24 09:41:24
700011201912241105,700011,袜子,5,9,45,2019-12-24 10:11:05
700011201912242920,700011,袜子,5,7,35,2019-12-24 10:29:20
700015201912242938,700015,驱蚊贴,25,18,450,2019-12-24 10:29:38
700015201912243324,700015,驱蚊贴,25,28,700,2019-12-24 10:33:24
700012201912244058,700012,隔汗巾,8,16,128,2019-12-24 10:40:58
700010201912245304,700010,儿童口罩,20,19,380,2019-12-24 10:53:04
700010201912241549,700010,儿童口罩,20,12,240,2019-12-24 11:15:49
700010201912241654,700010,儿童口罩,20,25,500,2019-12-24 11:16:54
700015201912242952,700015,驱蚊贴,25,15,375,2019-12-24 11:29:52
700010201912243350,700010,儿童口罩,20,15,300,2019-12-24 11:33:50
700010201912243509,700010,儿童口罩,20,18,360,2019-12-24 11:35:09
700012201912241103,700012,隔汗巾,8,19,152,2019-12-24 12:11:03
700010201912241442,700010,儿童口罩,20,15,300,2019-12-24 12:14:42
700010201912241728,700010,儿童口罩,20,5,100,2019-12-24 12:17:28
700010201912243107,700010,儿童口罩,20,15,300,2019-12-24 12:31:07
700010201912245754,700010,儿童口罩,20,23,460,2019-12-24 12:57:54
700014201912240752,700014,消毒液,28,9,252,2019-12-24 13:07:52
700010201912241428,700010,儿童口罩,20,15,300,2019-12-24 13:14:28
700010201912241501,700010,儿童口罩,20,15,300,2019-12-24 13:15:01
700010201912242518,700010,儿童口罩,20,15,300,2019-12-24 13:25:18
700010201912242623,700010,儿童口罩,20,18,360,2019-12-24 13:26:23
700010201912243433,700010,儿童口罩,20,25,500,2019-12-24 13:34:33
700010201912245345,700010,儿童口罩,20,50,1000,2019-12-24 13:53:45
700012201912245525,700012,隔汗巾,8,11,88,2019-12-24 13:55:25
700012201912245614,700012,隔汗巾,8,11,88,2019-12-24 13:56:14
700010201912245151,700010,儿童口罩,20,20,400,2019-12-24 14:51:51
700010201912245426,700010,儿童口罩,20,15,300,2019-12-24 14:54:26
700014201912241504,700014,消毒液,28,15,420,2019-12-24 15:15:04
700010201912242240,700010,儿童口罩,20,15,300,2019-12-24 15:22:40
700014201912240438,700014,消毒液,28,21,588,2019-12-24 16:04:38
700010201912241706,700010,儿童口罩,20,15,300,2019-12-24 16:17:06
700014201912241826,700014,消毒液,28,27,756,2019-12-24 16:18:26
700010201912245735,700010,儿童口罩,20,35,700,2019-12-24 16:57:35
700014201912240544,700014,消毒液,28,19,532,2019-12-24 17:05:44
700010201912240908,700010,儿童口罩,20,15,300,2019-12-24 17:09:08
700010201912241728,700010,儿童口罩,20,5,100,2019-12-24 17:17:28
700010201912241940,700010,儿童口罩,20,25,500,2019-12-24 17:19:40
700010201912242124,700010,儿童口罩,20,15,300,2019-12-24 17:21:24
700010201912242438,700010,儿童口罩,20,18,360,2019-12-24 17:24:38
700010201912242511,700010,儿童口罩,20,10,200,2019-12-24 17:25:11
700010201912242700,700010,儿童口罩,20,45,900,2019-12-24 17:27:00
700010201912242938,700010,儿童口罩,20,15,300,2019-12-24 17:29:38
700010201912245142,700010,儿童口罩,20,15,300,2019-12-24 17:51:42
700010201912245513,700010,儿童口罩,20,43,860,2019-12-24 17:55:13
700014201912240126,700014,消毒液,28,12,336,2019-12-24 18:01:26
700010201912241105,700010,儿童口罩,20,16,320,2019-12-24 18:11:05
700010201912241755,700010,儿童口罩,20,25,500,2019-12-24 18:17:55
700014201912243052,700014,消毒液,28,18,504,2019-12-24 18:30:52
