date,category,module,turnover
 2019/07/29,零售,电子产品,42536
 2019/07/29,零售,男装,45996
 2019/07/29,零售,童装,52984
 2019/07/29,餐饮,快餐,18507
 2019/07/29,餐饮,面包甜点,24162
 2019/07/29,服务,按摩,24384
 2019/07/29,服务,丽人,34207
 2019/07/29,餐饮,西餐,39867
 2019/07/29,零售,商超,193236
 2019/07/29,服务,运动健身,73430
 2019/07/29,零售,女装,347180
 2019/07/29,娱乐,KTV,36896
 2019/07/29,服务,教育,215649
 2019/07/29,餐饮,中餐,258371
 2019/07/29,娱乐,电影院,263349
 2019/07/30,娱乐,游戏厅,1449
 2019/07/30,零售,电子产品,42004
 2019/07/30,零售,男装,45680
 2019/07/30,零售,童装,52884
 2019/07/30,餐饮,快餐,18532
 2019/07/30,服务,按摩,23984
 2019/07/30,餐饮,面包甜点,24409
 2019/07/30,服务,丽人,34083
 2019/07/30,餐饮,西餐,40007
 2019/07/30,零售,商超,191828
 2019/07/30,服务,运动健身,72724
 2019/07/30,零售,女装,345508
 2019/07/30,娱乐,KTV,36698
 2019/07/30,服务,教育,212554
 2019/07/30,餐饮,中餐,258256
 2019/07/30,娱乐,电影院,263473
 2019/07/31,娱乐,游戏厅,1464
 2019/07/31,零售,电子产品,42048
 2019/07/31,零售,男装,45664
 2019/07/31,零售,童装,52552
 2019/07/31,餐饮,快餐,18562
 2019/07/31,餐饮,面包甜点,24209
 2019/07/31,服务,按摩,24228
 2019/07/31,服务,丽人,33797
 2019/07/31,餐饮,西餐,40042
 2019/07/31,零售,商超,190212
 2019/07/31,服务,运动健身,72763
 2019/07/31,零售,女装,342128
 2019/07/31,娱乐,KTV,36633
 2019/07/31,服务,教育,211589
 2019/07/31,餐饮,中餐,256941
 2019/07/31,娱乐,电影院,262689
 2019/08/01,娱乐,游戏厅,1432
 2019/08/01,零售,电子产品,41468
 2019/08/01,零售,男装,45544
 2019/08/01,零售,童装,52272
 2019/08/01,餐饮,快餐,18652
 2019/08/01,服务,按摩,23441
 2019/08/01,餐饮,面包甜点,24706
 2019/08/01,服务,丽人,33315
 2019/08/01,餐饮,西餐,40243
 2019/08/01,零售,商超,188132
 2019/08/01,服务,运动健身,72069
 2019/08/01,零售,女装,338712
 2019/08/01,娱乐,KTV,37226
 2019/08/01,服务,教育,208955
 2019/08/01,餐饮,中餐,258460
 2019/08/01,娱乐,电影院,259212
 2019/08/02,娱乐,游戏厅,1394
 2019/08/02,零售,电子产品,40260
 2019/08/02,零售,男装,44216
 2019/08/02,零售,童装,51080
 2019/08/02,餐饮,快餐,18630
 2019/08/02,服务,按摩,23309
 2019/08/02,餐饮,面包甜点,24467
 2019/08/02,服务,丽人,32136
 2019/08/02,餐饮,西餐,39704
 2019/08/02,零售,商超,182680
 2019/08/02,服务,运动健身,70254
 2019/08/02,零售,女装,329980
 2019/08/02,娱乐,KTV,36568
 2019/08/02,服务,教育,204602
 2019/08/02,餐饮,中餐,253566
 2019/08/02,娱乐,电影院,261314
 2019/08/03,娱乐,游戏厅,1311
 2019/08/03,零售,电子产品,38084
 2019/08/03,零售,男装,41516
 2019/08/03,零售,童装,48572
 2019/08/03,餐饮,快餐,17433
 2019/08/03,服务,按摩,22177
 2019/08/03,餐饮,面包甜点,23221
 2019/08/03,服务,丽人,28615
 2019/08/03,餐饮,西餐,37471
 2019/08/03,零售,商超,168552
 2019/08/03,服务,运动健身,66595
 2019/08/03,零售,女装,304108
 2019/08/03,娱乐,KTV,34334
 2019/08/03,服务,教育,198264
 2019/08/03,餐饮,中餐,238114
 2019/08/03,娱乐,电影院,272604
 2019/08/04,娱乐,游戏厅,1303
 2019/08/04,零售,电子产品,38196
 2019/08/04,零售,男装,41556
 2019/08/04,零售,童装,48308
 2019/08/04,餐饮,快餐,17336
 2019/08/04,服务,按摩,22278
 2019/08/04,餐饮,面包甜点,23223
 2019/08/04,服务,丽人,28861
 2019/08/04,餐饮,西餐,37504
 2019/08/04,零售,商超,169384
 2019/08/04,服务,运动健身,67183
 2019/08/04,零售,女装,304640
 2019/08/04,娱乐,KTV,34201
 2019/08/04,服务,教育,198864
 2019/08/04,餐饮,中餐,237655
 2019/08/04,娱乐,电影院,273111
 2019/08/05,娱乐,游戏厅,1406
 2019/08/05,零售,电子产品,40732
 2019/08/05,零售,男装,45044
 2019/08/05,零售,童装,52112
 2019/08/05,餐饮,快餐,18488
 2019/08/05,服务,按摩,23243
 2019/08/05,餐饮,面包甜点,24504
 2019/08/05,服务,丽人,33388
 2019/08/05,餐饮,西餐,40483
 2019/08/05,零售,商超,184356
 2019/08/05,服务,运动健身,70597
 2019/08/05,零售,女装,333312
 2019/08/05,娱乐,KTV,36620
 2019/08/05,服务,教育,203105
 2019/08/05,餐饮,中餐,255758
 2019/08/05,娱乐,电影院,262292
 2019/08/06,娱乐,游戏厅,1418
 2019/08/06,零售,电子产品,40924
 2019/08/06,零售,男装,44980
 2019/08/06,零售,童装,52584
 2019/08/06,餐饮,快餐,18812
 2019/08/06,服务,按摩,23273
 2019/08/06,餐饮,面包甜点,24663
 2019/08/06,服务,丽人,33908
 2019/08/06,餐饮,西餐,40708
 2019/08/06,零售,商超,187480
 2019/08/06,服务,运动健身,70831
 2019/08/06,零售,女装,336988
 2019/08/06,娱乐,KTV,36813
 2019/08/06,服务,教育,201787
 2019/08/06,餐饮,中餐,256033
 2019/08/06,娱乐,电影院,263178
 2019/08/07,娱乐,游戏厅,1327
 2019/08/07,零售,电子产品,39800
 2019/08/07,零售,男装,43960
 2019/08/07,零售,童装,50224
 2019/08/07,餐饮,快餐,17735
 2019/08/07,服务,按摩,22252
 2019/08/07,餐饮,面包甜点,23404
 2019/08/07,服务,丽人,31849
 2019/08/07,餐饮,西餐,38889
 2019/08/07,零售,商超,178524
 2019/08/07,服务,运动健身,67984
 2019/08/07,零售,女装,317664
 2019/08/07,娱乐,KTV,34657
 2019/08/07,服务,教育,193669
 2019/08/07,餐饮,中餐,244630
 2019/08/07,娱乐,电影院,276398
 2019/08/08,娱乐,游戏厅,1315
 2019/08/08,零售,电子产品,39816
 2019/08/08,零售,男装,43172
 2019/08/08,零售,童装,49824
 2019/08/08,餐饮,快餐,17998
 2019/08/08,服务,按摩,22139
 2019/08/08,餐饮,面包甜点,23611
 2019/08/08,服务,丽人,31963
 2019/08/08,餐饮,西餐,39058
 2019/08/08,零售,商超,178480
 2019/08/08,服务,运动健身,67445
 2019/08/08,零售,女装,317756
 2019/08/08,娱乐,KTV,34775
 2019/08/08,服务,教育,193032
 2019/08/08,餐饮,中餐,245372
 2019/08/08,娱乐,电影院,274959
 2019/08/09,娱乐,游戏厅,1259
 2019/08/09,零售,电子产品,39228
 2019/08/09,零售,男装,42604
 2019/08/09,零售,童装,49020
 2019/08/09,餐饮,快餐,17671
 2019/08/09,服务,按摩,21378
 2019/08/09,餐饮,面包甜点,23291
 2019/08/09,服务,丽人,30704
 2019/08/09,餐饮,西餐,38594
 2019/08/09,零售,商超,173580
 2019/08/09,服务,运动健身,65943
 2019/08/09,零售,女装,308780
 2019/08/09,娱乐,KTV,34032
 2019/08/09,服务,教育,188721
 2019/08/09,餐饮,中餐,240851
 2019/08/09,娱乐,电影院,278430
 2019/08/10,娱乐,游戏厅,1203
 2019/08/10,零售,电子产品,36828
 2019/08/10,零售,男装,39580
 2019/08/10,零售,童装,45860
 2019/08/10,餐饮,快餐,16625
 2019/08/10,服务,按摩,21072
 2019/08/10,餐饮,面包甜点,21979
 2019/08/10,服务,丽人,27261
 2019/08/10,餐饮,西餐,35740
 2019/08/10,零售,商超,160304
 2019/08/10,服务,运动健身,63390
 2019/08/10,零售,女装,284736
 2019/08/10,娱乐,KTV,31634
 2019/08/10,服务,教育,183684
 2019/08/10,餐饮,中餐,222895
 2019/08/10,娱乐,电影院,290878
 2019/08/11,娱乐,游戏厅,1208
 2019/08/11,零售,电子产品,36700
 2019/08/11,零售,男装,39956
 2019/08/11,零售,童装,46224
 2019/08/11,餐饮,快餐,16628
 2019/08/11,服务,按摩,21137
 2019/08/11,餐饮,面包甜点,21825
 2019/08/11,服务,丽人,27609
 2019/08/11,餐饮,西餐,36039
 2019/08/11,零售,商超,160664
 2019/08/11,服务,运动健身,63620
 2019/08/11,零售,女装,286628
 2019/08/11,娱乐,KTV,31654
 2019/08/11,服务,教育,183889
 2019/08/11,餐饮,中餐,223101
 2019/08/11,娱乐,电影院,291304
 2019/08/12,娱乐,游戏厅,1291
 2019/08/12,零售,电子产品,39824
 2019/08/12,零售,男装,42796
 2019/08/12,零售,童装,49532
 2019/08/12,餐饮,快餐,17905
 2019/08/12,服务,按摩,21563
 2019/08/12,餐饮,面包甜点,23274
 2019/08/12,服务,丽人,32204
 2019/08/12,餐饮,西餐,39323
 2019/08/12,零售,商超,177252
 2019/08/12,服务,运动健身,67023
 2019/08/12,零售,女装,314680
 2019/08/12,娱乐,KTV,34028
 2019/08/12,服务,教育,188485
 2019/08/12,餐饮,中餐,242641
 2019/08/12,娱乐,电影院,280480
 2019/08/13,娱乐,游戏厅,1323
 2019/08/13,零售,电子产品,40192
 2019/08/13,零售,男装,43876
 2019/08/13,零售,童装,50672
 2019/08/13,餐饮,快餐,18112
 2019/08/13,服务,按摩,21674
 2019/08/13,餐饮,面包甜点,23437
 2019/08/13,服务,丽人,33373
 2019/08/13,餐饮,西餐,39764
 2019/08/13,零售,商超,181020
 2019/08/13,服务,运动健身,67982
 2019/08/13,零售,女装,322180
 2019/08/13,娱乐,KTV,34693
 2019/08/13,服务,教育,188644
 2019/08/13,餐饮,中餐,246505
 2019/08/13,娱乐,电影院,278381
 2019/08/14,娱乐,游戏厅,1314
 2019/08/14,零售,电子产品,40052
 2019/08/14,零售,男装,43156
 2019/08/14,零售,童装,49804
 2019/08/14,餐饮,快餐,17909
 2019/08/14,服务,按摩,21472
 2019/08/14,餐饮,面包甜点,23294
 2019/08/14,服务,丽人,32789
 2019/08/14,餐饮,西餐,39537
 2019/08/14,零售,商超,178512
 2019/08/14,服务,运动健身,67132
 2019/08/14,零售,女装,316376
 2019/08/14,娱乐,KTV,34121
 2019/08/14,服务,教育,186941
 2019/08/14,餐饮,中餐,243810
 2019/08/14,娱乐,电影院,281192
 2019/08/15,娱乐,游戏厅,1247
 2019/08/15,零售,电子产品,39440
 2019/08/15,零售,男装,42720
 2019/08/15,零售,童装,49624
 2019/08/15,餐饮,快餐,17959
 2019/08/15,服务,按摩,21035
 2019/08/15,餐饮,面包甜点,23037
 2019/08/15,服务,丽人,32587
 2019/08/15,餐饮,西餐,39263
 2019/08/15,零售,商超,175924
 2019/08/15,服务,运动健身,66283
 2019/08/15,零售,女装,312096
 2019/08/15,娱乐,KTV,33536
 2019/08/15,服务,教育,184518
 2019/08/15,餐饮,中餐,241486
 2019/08/15,娱乐,电影院,284443
 2019/08/16,娱乐,游戏厅,1281
 2019/08/16,零售,电子产品,38712
 2019/08/16,零售,男装,41452
 2019/08/16,零售,童装,48760
 2019/08/16,餐饮,快餐,17655
 2019/08/16,服务,按摩,20338
 2019/08/16,餐饮,面包甜点,22696
 2019/08/16,服务,丽人,31282
 2019/08/16,餐饮,西餐,38312
 2019/08/16,零售,商超,171840
 2019/08/16,服务,运动健身,64150
 2019/08/16,零售,女装,302376
 2019/08/16,娱乐,KTV,32603
 2019/08/16,服务,教育,178883
 2019/08/16,餐饮,中餐,234342
 2019/08/16,娱乐,电影院,290828
 2019/08/17,娱乐,游戏厅,1164
 2019/08/17,零售,电子产品,36104
 2019/08/17,零售,男装,38672
 2019/08/17,零售,童装,45740
 2019/08/17,餐饮,快餐,16603
 2019/08/17,服务,按摩,19617
 2019/08/17,餐饮,面包甜点,21347
 2019/08/17,服务,丽人,27377
 2019/08/17,餐饮,西餐,36003
 2019/08/17,零售,商超,157628
 2019/08/17,服务,运动健身,60870
 2019/08/17,零售,女装,277876
 2019/08/17,娱乐,KTV,30579
 2019/08/17,服务,教育,172746
 2019/08/17,餐饮,中餐,218911
 2019/08/17,娱乐,电影院,301085
 2019/08/18,娱乐,游戏厅,1183
 2019/08/18,零售,电子产品,36868
 2019/08/18,零售,男装,39120
 2019/08/18,零售,童装,45788
 2019/08/18,餐饮,快餐,16435
 2019/08/18,服务,按摩,19841
 2019/08/18,餐饮,面包甜点,21115
 2019/08/18,服务,丽人,27589
 2019/08/18,餐饮,西餐,35573
 2019/08/18,零售,商超,159132
 2019/08/18,服务,运动健身,60702
 2019/08/18,零售,女装,278948
 2019/08/18,娱乐,KTV,30243
 2019/08/18,服务,教育,172411
 2019/08/18,餐饮,中餐,217442
 2019/08/18,娱乐,电影院,303581
 2019/08/19,娱乐,游戏厅,1249
 2019/08/19,零售,电子产品,38800
 2019/08/19,零售,男装,42416
 2019/08/19,零售,童装,49592
 2019/08/19,餐饮,快餐,17395
 2019/08/19,服务,按摩,20185
 2019/08/19,餐饮,面包甜点,22409
 2019/08/19,服务,丽人,32249
 2019/08/19,餐饮,西餐,38750
 2019/08/19,零售,商超,174720
 2019/08/19,服务,运动健身,64495
 2019/08/19,零售,女装,307824
 2019/08/19,娱乐,KTV,32434
 2019/08/19,服务,教育,177329
 2019/08/19,餐饮,中餐,236724
 2019/08/19,娱乐,电影院,294273
 2019/08/20,娱乐,游戏厅,1252
 2019/08/20,零售,电子产品,39572
 2019/08/20,零售,男装,42580
 2019/08/20,零售,童装,50172
 2019/08/20,餐饮,快餐,17828
 2019/08/20,服务,按摩,20683
 2019/08/20,餐饮,面包甜点,22528
 2019/08/20,服务,丽人,32824
 2019/08/20,餐饮,西餐,39104
 2019/08/20,零售,商超,177084
 2019/08/20,服务,运动健身,65022
 2019/08/20,零售,女装,310572
 2019/08/20,娱乐,KTV,32598
 2019/08/20,服务,教育,177620
 2019/08/20,餐饮,中餐,238644
 2019/08/20,娱乐,电影院,294186
 2019/08/21,娱乐,游戏厅,1243
 2019/08/21,零售,电子产品,39600
 2019/08/21,零售,男装,42748
 2019/08/21,零售,童装,50512
 2019/08/21,餐饮,快餐,17970
 2019/08/21,服务,按摩,20375
 2019/08/21,餐饮,面包甜点,23953
 2019/08/21,服务,丽人,33300
 2019/08/21,餐饮,西餐,40160
 2019/08/21,零售,商超,176932
 2019/08/21,服务,运动健身,64661
 2019/08/21,零售,女装,311548
 2019/08/21,娱乐,KTV,44189
 2019/08/21,服务,教育,177388
 2019/08/21,餐饮,中餐,245585
 2019/08/21,娱乐,电影院,259886
 2019/08/22,娱乐,游戏厅,1237
 2019/08/22,零售,电子产品,39072
 2019/08/22,零售,男装,41836
 2019/08/22,零售,童装,49436
 2019/08/22,餐饮,快餐,17503
 2019/08/22,服务,按摩,19754
 2019/08/22,餐饮,面包甜点,22641
 2019/08/22,服务,丽人,32151
 2019/08/22,餐饮,西餐,39298
 2019/08/22,零售,商超,173392
 2019/08/22,服务,运动健身,62986
 2019/08/22,零售,女装,304384
 2019/08/22,娱乐,KTV,39489
 2019/08/22,服务,教育,173617
 2019/08/22,餐饮,中餐,238359
 2019/08/22,娱乐,电影院,280541
 2019/08/23,娱乐,游戏厅,1178
 2019/08/23,零售,电子产品,37692
 2019/08/23,零售,男装,40868
 2019/08/23,零售,童装,47728
 2019/08/23,餐饮,快餐,17014
 2019/08/23,服务,按摩,19070
 2019/08/23,餐饮,面包甜点,21767
 2019/08/23,服务,丽人,30381
 2019/08/23,餐饮,西餐,38155
 2019/08/23,零售,商超,167540
 2019/08/23,服务,运动健身,61103
 2019/08/23,零售,女装,293184
 2019/08/23,娱乐,KTV,37850
 2019/08/23,服务,教育,167387
 2019/08/23,餐饮,中餐,229131
 2019/08/23,娱乐,电影院,290018
 2019/08/24,娱乐,游戏厅,1148
 2019/08/24,零售,电子产品,35860
 2019/08/24,零售,男装,38148
 2019/08/24,零售,童装,45152
 2019/08/24,餐饮,快餐,15963
 2019/08/24,服务,按摩,18427
 2019/08/24,餐饮,面包甜点,20416
 2019/08/24,服务,丽人,27263
 2019/08/24,餐饮,西餐,35586
 2019/08/24,零售,商超,155252
 2019/08/24,服务,运动健身,57674
 2019/08/24,零售,女装,269272
 2019/08/24,娱乐,KTV,35672
 2019/08/24,服务,教育,161237
 2019/08/24,餐饮,中餐,213506
 2019/08/24,娱乐,电影院,300733
 2019/08/25,娱乐,游戏厅,1128
 2019/08/25,零售,电子产品,35692
 2019/08/25,零售,男装,38060
 2019/08/25,零售,童装,45212
 2019/08/25,餐饮,快餐,15957
 2019/08/25,服务,按摩,18396
 2019/08/25,餐饮,面包甜点,20873
 2019/08/25,服务,丽人,27503
 2019/08/25,餐饮,西餐,35818
 2019/08/25,零售,商超,155736
 2019/08/25,服务,运动健身,57938
 2019/08/25,零售,女装,271648
 2019/08/25,娱乐,KTV,37070
 2019/08/25,服务,教育,163413
 2019/08/25,餐饮,中餐,214868
 2019/08/25,娱乐,电影院,295060
 2019/08/26,娱乐,游戏厅,1200
 2019/08/26,零售,电子产品,38932
 2019/08/26,零售,男装,41680
 2019/08/26,零售,童装,49412
 2019/08/26,餐饮,快餐,17690
 2019/08/26,服务,按摩,19047
 2019/08/26,餐饮,面包甜点,23891
 2019/08/26,服务,丽人,32060
 2019/08/26,餐饮,西餐,39826
 2019/08/26,零售,商超,172824
 2019/08/26,服务,运动健身,61375
 2019/08/26,零售,女装,303364
 2019/08/26,服务,教育,166466
 2019/08/26,娱乐,KTV,44593
 2019/08/26,餐饮,中餐,241946
 2019/08/26,娱乐,电影院,268315
 2019/08/27,娱乐,游戏厅,1211
 2019/08/27,零售,电子产品,38608
 2019/08/27,零售,男装,41700
 2019/08/27,零售,童装,49416
 2019/08/27,餐饮,快餐,17751
 2019/08/27,服务,按摩,19078
 2019/08/27,餐饮,面包甜点,24208
 2019/08/27,服务,丽人,32484
 2019/08/27,餐饮,西餐,40426
 2019/08/27,零售,商超,173864
 2019/08/27,服务,运动健身,61468
 2019/08/27,零售,女装,306536
 2019/08/27,服务,教育,167201
 2019/08/27,娱乐,KTV,45192
 2019/08/27,餐饮,中餐,243899
 2019/08/27,娱乐,电影院,264455
 2019/08/28,娱乐,游戏厅,1246
 2019/08/28,零售,电子产品,38800
 2019/08/28,零售,男装,41108
 2019/08/28,零售,童装,49168
 2019/08/28,餐饮,快餐,17809
 2019/08/28,服务,按摩,18818
 2019/08/28,餐饮,面包甜点,24101
 2019/08/28,服务,丽人,32274
 2019/08/28,餐饮,西餐,40008
 2019/08/28,零售,商超,173204
 2019/08/28,服务,运动健身,61287
 2019/08/28,零售,女装,303844
 2019/08/28,服务,教育,166011
 2019/08/28,娱乐,KTV,45062
 2019/08/28,餐饮,中餐,242811
 2019/08/28,娱乐,电影院,265507
 2019/08/29,娱乐,游戏厅,1001
 2019/08/29,零售,电子产品,32868
 2019/08/29,零售,男装,34212
 2019/08/29,零售,童装,41896
 2019/08/29,餐饮,快餐,14567
 2019/08/29,服务,按摩,14684
 2019/08/29,餐饮,面包甜点,19297
 2019/08/29,服务,丽人,25860
 2019/08/29,餐饮,西餐,33527
 2019/08/29,零售,商超,143000
 2019/08/29,服务,运动健身,48059
 2019/08/29,零售,女装,249092
 2019/08/29,服务,教育,128622
 2019/08/29,娱乐,KTV,35517
 2019/08/29,餐饮,中餐,201054
 2019/08/29,娱乐,电影院,318095
 2019/08/30,娱乐,游戏厅,1106
 2019/08/30,零售,电子产品,34520
 2019/08/30,零售,男装,36136
 2019/08/30,零售,童装,44312
 2019/08/30,餐饮,快餐,15622
 2019/08/30,服务,按摩,16131
 2019/08/30,餐饮,面包甜点,20712
 2019/08/30,服务,丽人,27268
 2019/08/30,餐饮,西餐,34780
 2019/08/30,零售,商超,151632
 2019/08/30,服务,运动健身,53378
 2019/08/30,零售,女装,264044
 2019/08/30,服务,教育,143869
 2019/08/30,娱乐,KTV,37930
 2019/08/30,餐饮,中餐,210924
 2019/08/30,娱乐,电影院,297438
 2019/08/31,娱乐,游戏厅,1142
 2019/08/31,零售,电子产品,35768
 2019/08/31,零售,男装,37296
 2019/08/31,零售,童装,45316
 2019/08/31,餐饮,快餐,16287
 2019/08/31,服务,按摩,17515
 2019/08/31,餐饮,面包甜点,21795
 2019/08/31,服务,丽人,27138
 2019/08/31,餐饮,西餐,36027
 2019/08/31,零售,商超,156016
 2019/08/31,服务,运动健身,55992
 2019/08/31,零售,女装,269988
 2019/08/31,服务,教育,153198
 2019/08/31,娱乐,KTV,39986
 2019/08/31,餐饮,中餐,217329
 2019/08/31,娱乐,电影院,285346
 2019/09/01,娱乐,游戏厅,1198
 2019/09/01,零售,电子产品,37180
 2019/09/01,零售,男装,38864
 2019/09/01,零售,童装,47784
 2019/09/01,餐饮,快餐,17874
 2019/09/01,服务,按摩,18382
 2019/09/01,餐饮,面包甜点,25487
 2019/09/01,服务,丽人,28828
 2019/09/01,餐饮,西餐,39008
 2019/09/01,零售,商超,162624
 2019/09/01,服务,运动健身,56711
 2019/09/01,零售,女装,286300
 2019/09/01,服务,教育,156723
 2019/09/01,娱乐,KTV,48341
 2019/09/01,餐饮,中餐,235725
 2019/09/01,娱乐,电影院,241279
 2019/09/02,娱乐,游戏厅,1311
 2019/09/02,零售,电子产品,40312
 2019/09/02,零售,男装,42976
 2019/09/02,零售,童装,53240
 2019/09/02,服务,按摩,20667
 2019/09/02,餐饮,快餐,21470
 2019/09/02,餐饮,面包甜点,33743
 2019/09/02,服务,丽人,34617
 2019/09/02,餐饮,西餐,45560
 2019/09/02,零售,商超,183160
 2019/09/02,服务,运动健身,60570
 2019/09/02,零售,女装,331208
 2019/09/02,服务,教育,169472
 2019/09/02,娱乐,KTV,67463
 2019/09/02,餐饮,中餐,281265
 2019/09/02,娱乐,电影院,160330
 2019/09/03,娱乐,游戏厅,1297
 2019/09/03,零售,电子产品,40508
 2019/09/03,零售,男装,43420
 2019/09/03,零售,童装,53800
 2019/09/03,服务,按摩,20998
 2019/09/03,餐饮,快餐,22138
 2019/09/03,服务,丽人,35068
 2019/09/03,餐饮,面包甜点,35089
 2019/09/03,零售,商超,184624
 2019/09/03,餐饮,西餐,46597
 2019/09/03,服务,运动健身,61226
 2019/09/03,零售,女装,335032
 2019/09/03,服务,教育,173246
 2019/09/03,娱乐,KTV,69755
 2019/09/03,餐饮,中餐,286154
 2019/09/03,娱乐,电影院,145693
 2019/09/04,娱乐,游戏厅,1307
 2019/09/04,零售,电子产品,40868
 2019/09/04,零售,男装,43368
 2019/09/04,零售,童装,54332
 2019/09/04,服务,按摩,20536
 2019/09/04,餐饮,快餐,22237
 2019/09/04,服务,丽人,35450
 2019/09/04,餐饮,面包甜点,35546
 2019/09/04,零售,商超,184536
 2019/09/04,餐饮,西餐,46193
 2019/09/04,服务,运动健身,61109
 2019/09/04,零售,女装,336180
