Date,AveragePrice,region
2016/2/14,0.98,Seattle
2016/2/7,1.26,Seattle
2016/1/31,1.36,Seattle
2016/1/24,1.47,Seattle
2016/1/17,1.26,Seattle
2016/1/10,1.29,Seattle
2016/1/3,1.58,Seattle
2016/12/25,1.59,SouthCarolina
2016/12/18,1.5,SouthCarolina
2016/12/11,1.49,SouthCarolina
2016/12/4,1.69,SouthCarolina
2016/11/27,1.77,SouthCarolina
2016/11/20,1.7,SouthCarolina
2016/11/13,1.73,SouthCarolina
2016/11/6,1.67,SouthCarolina
2016/10/30,1.73,SouthCarolina
2016/10/23,1.4,SouthCarolina
2016/10/16,1.55,SouthCarolina
2016/10/9,1.6,SouthCarolina
2016/10/2,1.87,SouthCarolina
2016/9/25,1.81,SouthCarolina
2016/9/18,1.66,SouthCarolina
2016/9/11,1.6,SouthCarolina
2016/9/4,1.6,SouthCarolina
2016/8/28,1.51,SouthCarolina
2016/8/21,1.6,SouthCarolina
2016/8/14,1.61,SouthCarolina
2016/8/7,1.42,SouthCarolina
2016/7/31,1.58,SouthCarolina
2016/7/24,1.58,SouthCarolina
2016/7/17,1.32,SouthCarolina
2016/7/10,1.35,SouthCarolina
2016/7/3,1.23,SouthCarolina
2016/6/26,1.24,SouthCarolina
2016/6/19,1.21,SouthCarolina
2016/6/12,1.31,SouthCarolina
2016/6/5,1.31,SouthCarolina
2016/5/29,1.41,SouthCarolina
2016/5/22,1.45,SouthCarolina
2016/5/15,1.48,SouthCarolina
2016/5/8,1.55,SouthCarolina
2016/5/1,1.44,SouthCarolina
2016/4/24,1.49,SouthCarolina
2016/4/17,1.47,SouthCarolina
2016/4/10,1.34,SouthCarolina
2016/4/3,1.37,SouthCarolina
2016/3/27,1.41,SouthCarolina
2016/3/20,1.36,SouthCarolina
2016/3/13,1.45,SouthCarolina
2016/3/6,1.56,SouthCarolina
2016/2/28,1.67,SouthCarolina
2016/2/21,1.58,SouthCarolina
2016/2/14,1.55,SouthCarolina
2016/2/7,1.61,SouthCarolina
2016/1/31,1.54,SouthCarolina
2016/1/24,1.5,SouthCarolina
2016/1/17,1.66,SouthCarolina
2016/1/10,1.6,SouthCarolina
2016/1/3,1.58,SouthCarolina
2016/12/25,1.21,SouthCentral
2016/12/18,1.1,SouthCentral
2016/12/11,1.12,SouthCentral
2016/12/4,1.21,SouthCentral
2016/11/27,1.18,SouthCentral
2016/11/20,1.22,SouthCentral
2016/11/13,1.24,SouthCentral
2016/11/6,1.44,SouthCentral
2016/10/30,1.48,SouthCentral
2016/10/23,1.41,SouthCentral
2016/10/16,1.09,SouthCentral
2016/10/9,1.09,SouthCentral
2016/10/2,1.14,SouthCentral
2016/9/25,1.15,SouthCentral
2016/9/18,1.14,SouthCentral
2016/9/11,1.07,SouthCentral
2016/9/4,1.08,SouthCentral
2016/8/28,1.04,SouthCentral
2016/8/21,0.97,SouthCentral
2016/8/14,0.98,SouthCentral
2016/8/7,1.26,SouthCentral
2016/7/31,1.22,SouthCentral
2016/7/24,1.21,SouthCentral
2016/7/17,1.21,SouthCentral
2016/7/10,1.18,SouthCentral
2016/7/3,1.13,SouthCentral
2016/6/26,1.17,SouthCentral
2016/6/19,1.14,SouthCentral
2016/6/12,1.11,SouthCentral
2016/6/5,1.1,SouthCentral
2016/5/29,1.07,SouthCentral
2016/5/22,1.05,SouthCentral
2016/5/15,1.11,SouthCentral
2016/5/8,1.07,SouthCentral
2016/5/1,1.13,SouthCentral
2016/4/24,1.11,SouthCentral
2016/4/17,1.15,SouthCentral
2016/4/10,1.21,SouthCentral
2016/4/3,1.22,SouthCentral
2016/3/27,1.25,SouthCentral
2016/3/20,1.23,SouthCentral
2016/3/13,1.24,SouthCentral
2016/3/6,1.21,SouthCentral
2016/2/28,1.24,SouthCentral
2016/2/21,1.28,SouthCentral
2016/2/14,1.31,SouthCentral
2016/2/7,1.35,SouthCentral
2016/1/31,1.41,SouthCentral
2016/1/24,1.35,SouthCentral
2016/1/17,1.33,SouthCentral
2016/1/10,1.38,SouthCentral
2016/1/3,1.38,SouthCentral
2016/12/25,1.41,Southeast
2016/12/18,1.26,Southeast
2016/12/11,1.29,Southeast
2016/12/4,1.44,Southeast
2016/11/27,1.55,Southeast
2016/11/20,1.58,Southeast
2016/11/13,1.58,Southeast
2016/11/6,1.62,Southeast
2016/10/30,1.75,Southeast
2016/10/23,1.36,Southeast
2016/10/16,1.35,Southeast
2016/10/9,1.44,Southeast
2016/10/2,2.13,Southeast
2016/9/25,1.81,Southeast
2016/9/18,1.58,Southeast
2016/9/11,1.5,Southeast
2016/9/4,1.54,Southeast
2016/8/28,1.41,Southeast
2016/8/21,1.65,Southeast
2016/8/14,1.63,Southeast
2016/8/7,1.39,Southeast
2016/7/31,1.62,Southeast
2016/7/24,1.67,Southeast
2016/7/17,1.45,Southeast
2016/7/10,1.4,Southeast
2016/7/3,1.16,Southeast
2016/6/26,1.31,Southeast
2016/6/19,1.22,Southeast
2016/6/12,1.31,Southeast
2016/6/5,1.31,Southeast
2016/5/29,1.41,Southeast
2016/5/22,1.44,Southeast
2016/5/15,1.44,Southeast
2016/5/8,1.53,Southeast
2016/5/1,1.44,Southeast
2016/4/24,1.47,Southeast
2016/4/17,1.48,Southeast
2016/4/10,1.44,Southeast
2016/4/3,1.49,Southeast
2016/3/27,1.48,Southeast
2016/3/20,1.46,Southeast
2016/3/13,1.45,Southeast
2016/3/6,1.61,Southeast
2016/2/28,1.66,Southeast
2016/2/21,1.61,Southeast
2016/2/14,1.57,Southeast
2016/2/7,1.61,Southeast
2016/1/31,1.63,Southeast
2016/1/24,1.55,Southeast
2016/1/17,1.69,Southeast
2016/1/10,1.64,Southeast
2016/1/3,1.32,Southeast
2016/12/25,0.89,Spokane
2016/12/18,1.03,Spokane
2016/12/11,1.38,Spokane
2016/12/4,1.48,Spokane
2016/11/27,1.33,Spokane
2016/11/20,1.67,Spokane
2016/11/13,2.35,Spokane
2016/11/6,2.02,Spokane
2016/10/30,2.89,Spokane
2016/10/23,2.23,Spokane
2016/10/16,1.83,Spokane
2016/10/9,2.26,Spokane
2016/10/2,1.64,Spokane
2016/9/25,2.27,Spokane
2016/9/18,1.51,Spokane
2016/9/11,1.53,Spokane
2016/9/4,1.93,Spokane
2016/8/28,2.51,Spokane
2016/8/21,1.95,Spokane
2016/8/14,2.25,Spokane
2016/8/7,1.64,Spokane
2016/7/31,1.31,Spokane
2016/7/24,2.16,Spokane
2016/7/17,2.32,Spokane
2016/7/10,2.23,Spokane
2016/7/3,1.69,Spokane
2016/6/26,1.76,Spokane
2016/6/19,1.75,Spokane
2016/6/12,1.89,Spokane
2016/6/5,1.91,Spokane
2016/5/29,1.64,Spokane
2016/5/22,1.49,Spokane
2016/5/15,1.61,Spokane
2016/5/8,1.41,Spokane
2016/5/1,1.27,Spokane
2016/4/24,1.46,Spokane
2016/4/17,1.14,Spokane
2016/4/10,0.85,Spokane
2016/4/3,1.33,Spokane
2016/3/27,1.45,Spokane
2016/3/20,1.08,Spokane
2016/3/13,1.28,Spokane
2016/3/6,1.31,Spokane
2016/2/28,1.69,Spokane
2016/2/21,1.42,Spokane
2016/2/14,0.98,Spokane
2016/2/7,1.22,Spokane
2016/1/31,1.42,Spokane
2016/1/24,1.52,Spokane
2016/1/17,1.19,Spokane
2016/1/10,1.2,Spokane
2016/1/3,1.69,Spokane
2016/12/25,1.36,StLouis
2016/12/18,1.35,StLouis
2016/12/11,1.53,StLouis
2016/12/4,1.43,StLouis
2016/11/27,1.14,StLouis
2016/11/20,1.04,StLouis
2016/11/13,1.49,StLouis
2016/11/6,1.29,StLouis
2016/10/30,1,StLouis
2016/10/23,1.12,StLouis
2016/10/16,1.6,StLouis
2016/10/9,1.23,StLouis
2016/10/2,1.23,StLouis
2016/9/25,1.5,StLouis
2016/9/18,1.54,StLouis
2016/9/11,1.52,StLouis
2016/9/4,1.06,StLouis
2016/8/28,1.04,StLouis
2016/8/21,1.88,StLouis
2016/8/14,1.97,StLouis
2016/8/7,1.77,StLouis
2016/7/31,1.57,StLouis
2016/7/24,1.69,StLouis
2016/7/17,2,StLouis
2016/7/10,1.74,StLouis
2016/7/3,1.75,StLouis
2016/6/26,1.74,StLouis
2016/6/19,1.83,StLouis
2016/6/12,1.72,StLouis
2016/6/5,1.96,StLouis
2016/5/29,2.2,StLouis
2016/5/22,2.03,StLouis
2016/5/15,1.69,StLouis
2016/5/8,1.47,StLouis
2016/5/1,1.3,StLouis
2016/4/24,0.69,StLouis
2016/4/17,1.21,StLouis
2016/4/10,0.58,StLouis
2016/4/3,0.75,StLouis
2016/3/27,0.88,StLouis
2016/3/20,0.9,StLouis
2016/3/13,1.1,StLouis
2016/3/6,1.82,StLouis
2016/2/28,0.9,StLouis
2016/2/21,0.82,StLouis
2016/2/14,1.71,StLouis
2016/2/7,1.63,StLouis
2016/1/31,0.91,StLouis
2016/1/24,0.68,StLouis
2016/1/17,0.98,StLouis
2016/1/10,1.42,StLouis
2016/1/3,0.86,StLouis
2016/12/25,1.69,Syracuse
2016/12/18,1.63,Syracuse
2016/12/11,1.77,Syracuse
2016/12/4,1.83,Syracuse
2016/11/27,1.86,Syracuse
2016/11/20,1.77,Syracuse
2016/11/13,1.81,Syracuse
2016/11/6,1.7,Syracuse
2016/10/30,1.73,Syracuse
2016/10/23,1.69,Syracuse
2016/10/16,1.61,Syracuse
2016/10/9,1.6,Syracuse
2016/10/2,1.59,Syracuse
2016/9/25,1.6,Syracuse
2016/9/18,1.51,Syracuse
2016/9/11,1.54,Syracuse
2016/9/4,1.56,Syracuse
2016/8/28,1.54,Syracuse
2016/8/21,1.53,Syracuse
2016/8/14,1.53,Syracuse
2016/8/7,1.54,Syracuse
2016/7/31,1.41,Syracuse
2016/7/24,1.45,Syracuse
2016/7/17,1.6,Syracuse
2016/7/10,1.64,Syracuse
2016/7/3,1.68,Syracuse
2016/6/26,1.68,Syracuse
2016/6/19,1.71,Syracuse
2016/6/12,1.49,Syracuse
2016/6/5,1.42,Syracuse
2016/5/29,1.55,Syracuse
2016/5/22,1.45,Syracuse
2016/5/15,1.45,Syracuse
2016/5/8,1.56,Syracuse
2016/5/1,1.54,Syracuse
2016/4/24,1.63,Syracuse
2016/4/17,1.71,Syracuse
2016/4/10,1.59,Syracuse
2016/4/3,1.46,Syracuse
2016/3/27,1.57,Syracuse
2016/3/20,1.54,Syracuse
2016/3/13,1.66,Syracuse
2016/3/6,2.09,Syracuse
2016/2/28,1.62,Syracuse
2016/2/21,1.71,Syracuse
2016/2/14,1.96,Syracuse
2016/2/7,2.06,Syracuse
2016/1/31,1.98,Syracuse
2016/1/24,1.64,Syracuse
2016/1/17,1.53,Syracuse
2016/1/10,1.54,Syracuse
2016/1/3,1.46,Syracuse
2016/12/25,1.21,Tampa
2016/12/18,1.22,Tampa
2016/12/11,1.37,Tampa
2016/12/4,1.45,Tampa
2016/11/27,1.47,Tampa
2016/11/20,1.5,Tampa
2016/11/13,1.49,Tampa
2016/11/6,1.52,Tampa
2016/10/30,1.47,Tampa
2016/10/23,1.49,Tampa
2016/10/16,1.4,Tampa
2016/10/9,1.58,Tampa
2016/10/2,2.29,Tampa
2016/9/25,1.51,Tampa
2016/9/18,1.35,Tampa
2016/9/11,1.35,Tampa
2016/9/4,1.37,Tampa
2016/8/28,1.39,Tampa
2016/8/21,1.36,Tampa
2016/8/14,1.35,Tampa
2016/8/7,1.35,Tampa
2016/7/31,1.24,Tampa
2016/7/24,1.2,Tampa
2016/7/17,1.44,Tampa
2016/7/10,1.44,Tampa
2016/7/3,1.3,Tampa
2016/6/26,1.5,Tampa
2016/6/19,1.36,Tampa
2016/6/12,1.42,Tampa
2016/6/5,1.36,Tampa
2016/5/29,1.33,Tampa
2016/5/22,1.46,Tampa
2016/5/15,1.5,Tampa
2016/5/8,1.51,Tampa
2016/5/1,1.49,Tampa
2016/4/24,1.47,Tampa
2016/4/17,1.47,Tampa
2016/4/10,1.31,Tampa
2016/4/3,1.37,Tampa
2016/3/27,1.33,Tampa
2016/3/20,1.34,Tampa
2016/3/13,1.28,Tampa
2016/3/6,1.5,Tampa
2016/2/28,1.55,Tampa
2016/2/21,1.46,Tampa
2016/2/14,1.48,Tampa
2016/2/7,1.49,Tampa
2016/1/31,1.6,Tampa
2016/1/24,1.44,Tampa
2016/1/17,1.59,Tampa
2016/1/10,1.6,Tampa
2016/1/3,1.08,Tampa
2016/12/25,0.91,West
2016/12/18,1.23,West
2016/12/11,1.34,West
2016/12/4,1.31,West
2016/11/27,1.52,West
2016/11/20,1.66,West
2016/11/13,1.81,West
2016/11/6,1.84,West
2016/10/30,2.16,West
2016/10/23,1.92,West
2016/10/16,1.56,West
2016/10/9,1.68,West
2016/10/2,1.59,West
2016/9/25,1.78,West
2016/9/18,1.59,West
2016/9/11,1.48,West
2016/9/4,1.61,West
2016/8/28,1.92,West
2016/8/21,1.82,West
2016/8/14,1.75,West
2016/8/7,1.7,West
2016/7/31,1.65,West
2016/7/24,1.88,West
2016/7/17,1.85,West
2016/7/10,1.54,West
2016/7/3,1.47,West
2016/6/26,1.56,West
2016/6/19,1.49,West
2016/6/12,1.6,West
2016/6/5,1.58,West
2016/5/29,1.37,West
2016/5/22,1.27,West
2016/5/15,1.39,West
2016/5/8,1.08,West
2016/5/1,1.01,West
2016/4/24,1.01,West
2016/4/17,1.31,West
2016/4/10,0.99,West
2016/4/3,1.27,West
2016/3/27,1.39,West
2016/3/20,0.99,West
2016/3/13,1,West
2016/3/6,0.96,West
2016/2/28,1.42,West
2016/2/21,1.37,West
2016/2/14,1.07,West
2016/2/7,1.22,West
2016/1/31,1.23,West
2016/1/24,1.27,West
2016/1/17,1.27,West
2016/1/10,1.09,West
2016/1/3,1.41,West
2016/12/25,1.31,WestTexNewMexico
2016/12/18,1.34,WestTexNewMexico
2016/12/11,1.54,WestTexNewMexico
2016/12/4,1.82,WestTexNewMexico
2016/11/27,1.72,WestTexNewMexico
2016/11/20,1.75,WestTexNewMexico
2016/11/13,1.59,WestTexNewMexico
2016/11/6,2.01,WestTexNewMexico
2016/10/30,2.57,WestTexNewMexico
2016/10/23,2.27,WestTexNewMexico
2016/10/16,2.93,WestTexNewMexico
2016/10/9,2.35,WestTexNewMexico
2016/10/2,2.79,WestTexNewMexico
2016/9/25,2.83,WestTexNewMexico
2016/9/18,1.77,WestTexNewMexico
2016/9/11,1.87,WestTexNewMexico
2016/9/4,1.82,WestTexNewMexico
2016/8/28,1.69,WestTexNewMexico
2016/8/21,1.76,WestTexNewMexico
2016/8/14,1.72,WestTexNewMexico
2016/8/7,1.78,WestTexNewMexico
2016/7/31,1.84,WestTexNewMexico
2016/7/24,1.99,WestTexNewMexico
2016/7/17,1.89,WestTexNewMexico
2016/7/10,1.65,WestTexNewMexico
2016/7/3,1.43,WestTexNewMexico
2016/6/26,1.38,WestTexNewMexico
2016/6/19,1.37,WestTexNewMexico
2016/6/12,1.36,WestTexNewMexico
2016/6/5,1.29,WestTexNewMexico
2016/5/29,1.35,WestTexNewMexico
2016/5/22,1.36,WestTexNewMexico
2016/5/15,1.25,WestTexNewMexico
2016/5/8,1.1,WestTexNewMexico
2016/5/1,1.09,WestTexNewMexico
2016/4/24,1.36,WestTexNewMexico
2016/4/17,1.36,WestTexNewMexico
2016/4/10,1.31,WestTexNewMexico
2016/4/3,1.29,WestTexNewMexico
2016/3/27,1.41,WestTexNewMexico
2016/3/20,1.47,WestTexNewMexico
2016/3/13,1.3,WestTexNewMexico
2016/3/6,1.32,WestTexNewMexico
2016/2/28,1.36,WestTexNewMexico
2016/2/21,1.48,WestTexNewMexico
2016/2/14,1.39,WestTexNewMexico
2016/2/7,1.49,WestTexNewMexico
2016/1/31,1.64,WestTexNewMexico
2016/1/24,1.47,WestTexNewMexico
2016/1/17,1.45,WestTexNewMexico
2016/1/10,1.37,WestTexNewMexico
2016/1/3,1.58,WestTexNewMexico
2017/12/31,1.46,Albany
2017/12/24,1.58,Albany
2017/12/17,1.43,Albany
2017/12/10,1.45,Albany
2017/12/3,1.44,Albany
2017/11/26,1.57,Albany
2017/11/19,1.75,Albany
2017/11/12,1.71,Albany
2017/11/5,1.5,Albany
2017/10/29,1.38,Albany
2017/10/22,1.49,Albany
2017/10/15,1.47,Albany
2017/10/8,1.4,Albany
2017/10/1,1.59,Albany
2017/9/24,1.42,Albany
2017/9/17,1.55,Albany
2017/9/10,1.78,Albany
2017/9/3,2,Albany
2017/8/27,1.91,Albany
2017/8/20,1.86,Albany
2017/8/13,1.9,Albany
2017/8/6,1.98,Albany
2017/7/30,1.67,Albany
2017/7/23,1.42,Albany
2017/7/16,1.87,Albany
2017/7/9,2,Albany
2017/7/2,2.03,Albany
2017/6/25,2.13,Albany
2017/6/18,2.03,Albany
2017/6/11,2.04,Albany
2017/6/4,1.63,Albany
2017/5/28,1.87,Albany
2017/5/21,1.84,Albany
2017/5/14,1.57,Albany
2017/5/7,1.79,Albany
2017/4/30,1.74,Albany
2017/4/23,1.92,Albany
2017/4/16,1.85,Albany
2017/4/9,1.92,Albany
2017/4/2,1.86,Albany
2017/3/26,2.02,Albany
2017/3/19,1.87,Albany
2017/3/12,1.97,Albany
2017/3/5,1.84,Albany
2017/2/26,1.71,Albany
2017/2/19,1.67,Albany
2017/2/12,1.78,Albany
2017/2/5,1.72,Albany
2017/1/29,1.86,Albany
2017/1/22,1.82,Albany
2017/1/15,1.84,Albany
2017/1/8,1.94,Albany
2017/1/1,1.87,Albany
2017/12/31,1.28,Atlanta
2017/12/24,1.59,Atlanta
2017/12/17,1.59,Atlanta
2017/12/10,1.63,Atlanta
2017/12/3,1.62,Atlanta
2017/11/26,1.66,Atlanta
2017/11/19,1.62,Atlanta
2017/11/12,1.8,Atlanta
2017/11/5,1.86,Atlanta
2017/10/29,2.04,Atlanta
2017/10/22,2.06,Atlanta
2017/10/15,2.23,Atlanta
2017/10/8,2.55,Atlanta
2017/10/1,2.75,Atlanta
2017/9/24,2.56,Atlanta
2017/9/17,2.54,Atlanta
2017/9/10,2.59,Atlanta
2017/9/3,2.59,Atlanta
2017/8/27,2.59,Atlanta
2017/8/20,2.18,Atlanta
2017/8/13,2.14,Atlanta
2017/8/6,1.97,Atlanta
2017/7/30,1.78,Atlanta
2017/7/23,1.85,Atlanta
2017/7/16,1.89,Atlanta
2017/7/9,1.61,Atlanta
2017/7/2,1.53,Atlanta
2017/6/25,1.31,Atlanta
2017/6/18,1.49,Atlanta
2017/6/11,1.06,Atlanta
2017/6/4,1.44,Atlanta
2017/5/28,1.59,Atlanta
2017/5/21,1.38,Atlanta
2017/5/14,1.46,Atlanta
2017/5/7,1.37,Atlanta
2017/4/30,1.59,Atlanta
2017/4/23,1.63,Atlanta
2017/4/16,1.27,Atlanta
2017/4/9,0.91,Atlanta
2017/4/2,1.26,Atlanta
2017/3/26,1.27,Atlanta
2017/3/19,1.23,Atlanta
2017/3/12,0.9,Atlanta
2017/3/5,0.62,Atlanta
2017/2/26,0.64,Atlanta
2017/2/19,1.06,Atlanta
2017/2/12,1.07,Atlanta
2017/2/5,1.28,Atlanta
2017/1/29,1.53,Atlanta
2017/1/22,1.62,Atlanta
2017/1/15,1.62,Atlanta
2017/1/8,1.74,Atlanta
2017/1/1,1.81,Atlanta
2017/12/31,1.53,BaltimoreWashington
2017/12/24,1.56,BaltimoreWashington
2017/12/17,1.58,BaltimoreWashington
2017/12/10,1.51,BaltimoreWashington
2017/12/3,1.58,BaltimoreWashington
2017/11/26,1.69,BaltimoreWashington
2017/11/19,1.8,BaltimoreWashington
2017/11/12,1.81,BaltimoreWashington
2017/11/5,1.84,BaltimoreWashington
2017/10/29,1.81,BaltimoreWashington
2017/10/22,1.64,BaltimoreWashington
2017/10/15,1.6,BaltimoreWashington
2017/10/8,1.5,BaltimoreWashington
2017/10/1,1.62,BaltimoreWashington
2017/9/24,1.53,BaltimoreWashington
2017/9/17,1.54,BaltimoreWashington
2017/9/10,1.59,BaltimoreWashington
2017/9/3,1.68,BaltimoreWashington
2017/8/27,1.82,BaltimoreWashington
2017/8/20,1.75,BaltimoreWashington
2017/8/13,1.66,BaltimoreWashington
2017/8/6,1.65,BaltimoreWashington
2017/7/30,1.6,BaltimoreWashington
2017/7/23,1.51,BaltimoreWashington
2017/7/16,1.57,BaltimoreWashington
2017/7/9,2.26,BaltimoreWashington
2017/7/2,2.2,BaltimoreWashington
2017/6/25,2.21,BaltimoreWashington
2017/6/18,2.2,BaltimoreWashington
2017/6/11,2.17,BaltimoreWashington
2017/6/4,2.15,BaltimoreWashington
2017/5/28,2.18,BaltimoreWashington
2017/5/21,2.2,BaltimoreWashington
2017/5/14,2.11,BaltimoreWashington
2017/5/7,2.13,BaltimoreWashington
2017/4/30,2.15,BaltimoreWashington
2017/4/23,2.14,BaltimoreWashington
2017/4/16,1.96,BaltimoreWashington
2017/4/9,1.89,BaltimoreWashington
2017/4/2,1.97,BaltimoreWashington
2017/3/26,1.97,BaltimoreWashington
2017/3/19,2.06,BaltimoreWashington
2017/3/12,2.12,BaltimoreWashington
2017/3/5,1.97,BaltimoreWashington
2017/2/26,1.93,BaltimoreWashington
2017/2/19,1.81,BaltimoreWashington
2017/2/12,1.85,BaltimoreWashington
2017/2/5,1.85,BaltimoreWashington
2017/1/29,1.85,BaltimoreWashington
2017/1/22,1.85,BaltimoreWashington
2017/1/15,1.82,BaltimoreWashington
2017/1/8,1.85,BaltimoreWashington
2017/1/1,1.92,BaltimoreWashington
2017/12/31,1.72,Boise
2017/12/24,1.44,Boise
2017/12/17,1.79,Boise
2017/12/10,1.76,Boise
2017/12/3,1.77,Boise
2017/11/26,1.47,Boise
2017/11/19,1.85,Boise
2017/11/12,1.88,Boise
2017/11/5,2.33,Boise
2017/10/29,2.34,Boise
2017/10/22,2.41,Boise
2017/10/15,2.62,Boise
2017/10/8,2.78,Boise
2017/10/1,2.79,Boise
2017/9/24,2.64,Boise
2017/9/17,2.65,Boise
2017/9/10,2.63,Boise
2017/9/3,2.71,Boise
2017/8/27,2.75,Boise
2017/8/20,2.62,Boise
2017/8/13,2.32,Boise
2017/8/6,2.21,Boise
2017/7/30,2.21,Boise
2017/7/23,2.23,Boise
2017/7/16,2.26,Boise
2017/7/9,1.58,Boise
2017/7/2,1.92,Boise
2017/6/25,2.09,Boise
2017/6/18,1.55,Boise
2017/6/11,1.27,Boise
2017/6/4,1.27,Boise
2017/5/28,1.22,Boise
2017/5/21,1.27,Boise
2017/5/14,1.27,Boise
2017/5/7,1.17,Boise
2017/4/30,1.22,Boise
2017/4/23,1.23,Boise
2017/4/16,1.23,Boise
2017/4/9,1.18,Boise
2017/4/2,0.82,Boise
2017/3/26,0.81,Boise
2017/3/19,1.25,Boise
2017/3/12,1.16,Boise
2017/3/5,0.72,Boise
2017/2/26,1.15,Boise
2017/2/19,1.65,Boise
2017/2/12,1.58,Boise
2017/2/5,0.95,Boise
2017/1/29,1.06,Boise
2017/1/22,1.06,Boise
2017/1/15,1.06,Boise
2017/1/8,1.04,Boise
2017/1/1,1.05,Boise
2017/12/31,1.86,Boston
2017/12/24,1.83,Boston
2017/12/17,1.82,Boston
2017/12/10,1.74,Boston
2017/12/3,1.88,Boston
2017/11/26,1.81,Boston
2017/11/19,1.81,Boston
2017/11/12,1.87,Boston
2017/11/5,1.95,Boston
2017/10/29,1.83,Boston
2017/10/22,1.58,Boston
2017/10/15,1.6,Boston
2017/10/8,1.56,Boston
2017/10/1,1.61,Boston
2017/9/24,1.56,Boston
2017/9/17,1.56,Boston
2017/9/10,1.74,Boston
2017/9/3,1.76,Boston
2017/8/27,1.75,Boston
2017/8/20,1.72,Boston
2017/8/13,1.77,Boston
2017/8/6,1.61,Boston
2017/7/30,1.61,Boston
2017/7/23,1.59,Boston
2017/7/16,1.61,Boston
2017/7/9,2.17,Boston
2017/7/2,2.13,Boston
2017/6/25,2.13,Boston
2017/6/18,2.12,Boston
2017/6/11,2.07,Boston
2017/6/4,2.04,Boston
2017/5/28,2.04,Boston
2017/5/21,1.92,Boston
2017/5/14,1.99,Boston
2017/5/7,1.98,Boston
2017/4/30,2.02,Boston
2017/4/23,1.88,Boston
2017/4/16,2,Boston
2017/4/9,2,Boston
2017/4/2,2,Boston
2017/3/26,2.02,Boston
2017/3/19,2.06,Boston
2017/3/12,2.09,Boston
2017/3/5,1.72,Boston
2017/2/26,2.01,Boston
2017/2/19,2.06,Boston
2017/2/12,1.95,Boston
2017/2/5,1.63,Boston
2017/1/29,1.9,Boston
2017/1/22,1.93,Boston
2017/1/15,1.88,Boston
2017/1/8,1.95,Boston
2017/1/1,2.06,Boston
2017/12/31,1.15,BuffaloRochester
2017/12/24,1.15,BuffaloRochester
2017/12/17,1.15,BuffaloRochester
2017/12/10,1.14,BuffaloRochester
2017/12/3,1.18,BuffaloRochester
2017/11/26,1.26,BuffaloRochester
2017/11/19,1.42,BuffaloRochester
2017/11/12,1.39,BuffaloRochester
2017/11/5,1.36,BuffaloRochester
2017/10/29,1.35,BuffaloRochester
2017/10/22,1.35,BuffaloRochester
2017/10/15,1.33,BuffaloRochester
2017/10/8,1.34,BuffaloRochester
2017/10/1,1.39,BuffaloRochester
2017/9/24,1.4,BuffaloRochester
2017/9/17,1.47,BuffaloRochester
2017/9/10,1.8,BuffaloRochester
2017/9/3,1.41,BuffaloRochester
2017/8/27,1.37,BuffaloRochester
2017/8/20,1.46,BuffaloRochester
2017/8/13,1.27,BuffaloRochester
2017/8/6,1.34,BuffaloRochester
2017/7/30,1.44,BuffaloRochester
2017/7/23,1.28,BuffaloRochester
2017/7/16,1.26,BuffaloRochester
2017/7/9,2.55,BuffaloRochester
2017/7/2,2.57,BuffaloRochester
2017/6/25,2.57,BuffaloRochester
2017/6/18,2.54,BuffaloRochester
2017/6/11,2.46,BuffaloRochester
2017/6/4,2.51,BuffaloRochester
2017/5/28,2.19,BuffaloRochester
2017/5/21,2.16,BuffaloRochester
2017/5/14,2.16,BuffaloRochester
2017/5/7,2.19,BuffaloRochester
2017/4/30,2.16,BuffaloRochester
2017/4/23,2.14,BuffaloRochester
2017/4/16,2.14,BuffaloRochester
2017/4/9,2.17,BuffaloRochester
2017/4/2,2.09,BuffaloRochester
2017/3/26,2.16,BuffaloRochester
2017/3/19,2.05,BuffaloRochester
2017/3/12,2.05,BuffaloRochester
2017/3/5,1.89,BuffaloRochester
2017/2/26,1.93,BuffaloRochester
2017/2/19,1.98,BuffaloRochester
2017/2/12,1.81,BuffaloRochester
2017/2/5,1.81,BuffaloRochester
2017/1/29,1.61,BuffaloRochester
2017/1/22,1.5,BuffaloRochester
2017/1/15,1.58,BuffaloRochester
2017/1/8,1.73,BuffaloRochester
2017/1/1,1.64,BuffaloRochester
2017/12/31,1.71,California
2017/12/24,1.82,California
2017/12/17,1.75,California
2017/12/10,1.89,California
2017/12/3,1.81,California
2017/11/26,2,California
2017/11/19,1.98,California
2017/11/12,1.99,California
2017/11/5,1.76,California
2017/10/29,2.01,California
2017/10/22,2,California
2017/10/15,2.1,California
2017/10/8,2.17,California
2017/10/1,2.08,California
2017/9/24,2.05,California
2017/9/17,2.18,California
2017/9/10,2.2,California
2017/9/3,2.09,California
2017/8/27,2.54,California
2017/8/20,2.37,California
2017/8/13,2.21,California
2017/8/6,2.18,California
2017/7/30,2.14,California
2017/7/23,2.17,California
2017/7/16,2.14,California
2017/7/9,1.62,California
2017/7/2,1.73,California
2017/6/25,1.66,California
2017/6/18,1.78,California
2017/6/11,1.79,California
2017/6/4,1.64,California
2017/5/28,1.76,California
2017/5/21,1.78,California
2017/5/14,1.76,California
2017/5/7,1.59,California
2017/4/30,1.61,California
2017/4/23,1.6,California
2017/4/16,1.67,California
2017/4/9,1.63,California
2017/4/2,1.64,California
2017/3/26,1.7,California
