订单号,用户ID,商品ID,商品名,单价,数量,总价,下单时间,
700014202002105132,63959574,700014,消毒液,28,30,840,2020-08-10 20:51:32,
700014202002142046,21654568,700014,消毒液,28,44,1232,2020-08-14 18:20:46,
700014202002233641,5729209,700014,消毒液,28,46,1288,2020-08-23 16:36:41,
700014202002133502,38652368,700014,消毒液,28,42,1176,2020-08-13 03:35:02,
700014202002042635,72488351,700014,消毒液,28,25,700,2020-08-04 16:26:35,
700014202002231916,24194207,700014,消毒液,28,23,644,2020-08-23 09:19:16,
700014202002024116,59272493,700014,消毒液,28,46,1288,2020-08-02 02:41:16,
700014202002261329,45520974,700014,消毒液,28,25,700,2020-08-26 19:13:29,
700014202002263929,46365201,700014,消毒液,28,34,952,2020-08-26 08:39:29,
700014202002205959,74624806,700014,消毒液,28,23,644,2020-08-20 06:59:59,
700014202002091123,70852810,700014,消毒液,28,26,728,2020-08-09 13:11:23,
700014202002010848,41808095,700014,消毒液,28,32,896,2020-08-01 13:08:48,
700014202002032719,75754263,700014,消毒液,28,46,1288,2020-08-03 22:27:19,
700014202002021925,23292445,700014,消毒液,28,38,1064,2020-08-02 05:19:25,
700014202002185200,41258160,700014,消毒液,28,31,868,2020-08-18 20:52:00,
700014202002110557,58327609,700014,消毒液,28,33,924,2020-08-11 07:05:57,
700014202002224620,63612817,700014,消毒液,28,20,560,2020-08-22 16:46:20,
700014202002232548,9970086,700014,消毒液,28,40,1120,2020-08-23 03:25:48,
700014202002233928,90546625,700014,消毒液,28,49,1372,2020-08-23 00:39:28,
700014202002211148,38199311,700014,消毒液,28,36,1008,2020-08-21 05:11:48,
700014202002163526,45412593,700014,消毒液,28,48,1344,2020-08-16 15:35:26,
700014202002263658,94783637,700014,消毒液,28,45,1260,2020-08-26 23:36:58,
700014202002111805,53418863,700014,消毒液,28,41,1148,2020-08-11 00:18:05,
700014202002073009,10405414,700014,消毒液,28,26,728,2020-08-07 21:30:09,
700014202002195811,62278372,700014,消毒液,28,48,1344,2020-08-19 08:58:11,
700014202002274033,82935888,700014,消毒液,28,36,1008,2020-08-27 13:40:33,
700014202002235848,54736540,700014,消毒液,28,49,1372,2020-08-23 04:58:48,
700014202002284647,92819052,700014,消毒液,28,48,1344,2020-08-28 04:46:47,
700014202002112710,23785103,700014,消毒液,28,22,616,2020-08-11 04:27:10,
700014202002142146,77074182,700014,消毒液,28,28,784,2020-08-14 01:21:46,
700014202002182227,59103661,700014,消毒液,28,27,756,2020-08-18 12:22:27,
700014202002094637,61056951,700014,消毒液,28,23,644,2020-08-09 15:46:37,
700014202002223042,1005559,700014,消毒液,28,39,1092,2020-08-22 22:30:42,
700014202002225546,83074668,700014,消毒液,28,39,1092,2020-08-22 20:55:46,
700014202002123409,1057383,700014,消毒液,28,26,728,2020-08-12 23:34:09,
700014202002224225,31438096,700014,消毒液,28,27,756,2020-08-22 16:42:25,
700014202002072117,77159571,700014,消毒液,28,35,980,2020-08-07 04:21:17,
700014202002224350,78403651,700014,消毒液,28,39,1092,2020-08-22 07:43:50,
700014202002264949,94808652,700014,消毒液,28,41,1148,2020-08-26 22:49:49,
700014202002245807,65958709,700014,消毒液,28,30,840,2020-08-24 10:58:07,
700014202002130625,41097094,700014,消毒液,28,38,1064,2020-08-13 09:06:25,
700014202002234242,89971767,700014,消毒液,28,45,1260,2020-08-23 02:42:42,
700014202002135043,13522943,700014,消毒液,28,50,1400,2020-08-13 13:50:43,
700014202002270057,51602578,700014,消毒液,28,40,1120,2020-08-27 09:00:57,
700014202002025921,88461835,700014,消毒液,28,25,700,2020-08-02 07:59:21,
700014202002281055,71587017,700014,消毒液,28,21,588,2020-08-28 12:10:55,
700014202002263514,44398705,700014,消毒液,28,44,1232,2020-08-26 03:35:14,
700014202002063628,1566213,700014,消毒液,28,23,644,2020-08-06 02:36:28,
700014202002143512,79252223,700014,消毒液,28,33,924,2020-08-14 17:35:12,
700014202002021505,65732655,700014,消毒液,28,49,1372,2020-08-02 12:15:05,
700014202002185516,11520314,700014,消毒液,28,37,1036,2020-08-18 00:55:16,
700014202002083253,96966761,700014,消毒液,28,34,952,2020-08-08 08:32:53,
700014202002232859,97475580,700014,消毒液,28,45,1260,2020-08-23 21:28:59,
700014202002031539,72014490,700014,消毒液,28,32,896,2020-08-03 04:15:39,
700014202002121608,67718882,700014,消毒液,28,37,1036,2020-08-12 02:16:08,
700014202002111758,80577389,700014,消毒液,28,37,1036,2020-08-11 00:17:58,
700014202002084100,3019844,700014,消毒液,28,45,1260,2020-08-08 21:41:00,
700014202002100321,15443378,700014,消毒液,28,22,616,2020-08-10 19:03:21,
700014202002024310,35612106,700014,消毒液,28,33,924,2020-08-02 21:43:10,
700014202002235029,71845892,700014,消毒液,28,40,1120,2020-08-23 07:50:29,
700014202002173711,67317414,700014,消毒液,28,48,1344,2020-08-17 21:37:11,
700014202002105200,50856012,700014,消毒液,28,23,644,2020-08-10 05:52:00,
700014202002100058,68610790,700014,消毒液,28,26,728,2020-08-10 06:00:58,
700014202002285558,73963113,700014,消毒液,28,40,1120,2020-08-28 06:55:58,
700014202002170519,14804974,700014,消毒液,28,30,840,2020-08-17 13:05:19,
700014202002252812,83930302,700014,消毒液,28,34,952,2020-08-25 03:28:12,
700014202002202620,80077567,700014,消毒液,28,43,1204,2020-08-20 10:26:20,
700014202002092039,61990420,700014,消毒液,28,32,896,2020-08-09 14:20:39,
700014202002164113,97869312,700014,消毒液,28,22,616,2020-08-16 11:41:13,
700014202002071612,21598712,700014,消毒液,28,47,1316,2020-08-07 13:16:12,
700014202002055202,50934917,700014,消毒液,28,29,812,2020-08-05 06:52:02,
700014202002185705,13103252,700014,消毒液,28,42,1176,2020-08-18 23:57:05,
700014202002074136,33474283,700014,消毒液,28,27,756,2020-08-07 17:41:36,
700014202002162552,82494684,700014,消毒液,28,38,1064,2020-08-16 23:25:52,
700014202002173435,86649812,700014,消毒液,28,42,1176,2020-08-17 17:34:35,
700014202002150312,78917826,700014,消毒液,28,28,784,2020-08-15 10:03:12,
700014202002251556,52966273,700014,消毒液,28,49,1372,2020-08-25 04:15:56,
700014202002253249,43002045,700014,消毒液,28,33,924,2020-08-25 08:32:49,
700014202002075538,53521593,700014,消毒液,28,24,672,2020-08-07 08:55:38,
700014202002284429,45406954,700014,消毒液,28,24,672,2020-08-28 12:44:29,
700014202002194845,1447731,700014,消毒液,28,41,1148,2020-08-19 03:48:45,
700014202002032012,4676138,700014,消毒液,28,35,980,2020-08-03 14:20:12,
700014202002075035,31627399,700014,消毒液,28,28,784,2020-08-07 05:50:35,
700014202002291332,32508445,700014,消毒液,28,23,644,2020-08-29 05:13:32,
700014202002272358,29235628,700014,消毒液,28,32,896,2020-08-27 23:23:58,
700014202002174850,2565454,700014,消毒液,28,48,1344,2020-08-17 08:48:50,
700014202002284545,19486945,700014,消毒液,28,25,700,2020-08-28 19:45:45,
700014202002115140,11689834,700014,消毒液,28,22,616,2020-08-11 06:51:40,
700014202002154939,90371674,700014,消毒液,28,50,1400,2020-08-15 08:49:39,
700014202002061502,67099851,700014,消毒液,28,46,1288,2020-08-06 15:15:02,
700014202002141207,85439628,700014,消毒液,28,48,1344,2020-08-14 17:12:07,
700014202002285741,42739416,700014,消毒液,28,45,1260,2020-08-28 16:57:41,
700014202002263833,83396714,700014,消毒液,28,41,1148,2020-08-26 21:38:33,
700014202002253724,53611945,700014,消毒液,28,23,644,2020-08-25 11:37:24,
700014202002070556,91896988,700014,消毒液,28,23,644,2020-08-07 17:05:56,
700014202002021057,50455645,700014,消毒液,28,34,952,2020-08-02 14:10:57,
700014202002095334,59076416,700014,消毒液,28,39,1092,2020-08-09 04:53:34,
700014202002215919,87400964,700014,消毒液,28,50,1400,2020-08-21 01:59:19,
700014202002100017,16382731,700014,消毒液,28,24,672,2020-08-10 04:00:17,
700014202002092056,65956881,700014,消毒液,28,21,588,2020-08-09 21:20:56,
700014202002084604,23416129,700014,消毒液,28,49,1372,2020-08-08 06:46:04,
700014202002024333,19625276,700014,消毒液,28,49,1372,2020-08-02 02:43:33,
700014202002125328,5479720,700014,消毒液,28,39,1092,2020-08-12 14:53:28,
700014202002123606,58259050,700014,消毒液,28,29,812,2020-08-12 07:36:06,
700014202002060957,64915905,700014,消毒液,28,22,616,2020-08-06 16:09:57,
700014202002071103,29138178,700014,消毒液,28,34,952,2020-08-07 21:11:03,
700014202002265017,56795677,700014,消毒液,28,45,1260,2020-08-26 23:50:17,
700014202002294819,86587462,700014,消毒液,28,20,560,2020-08-29 11:48:19,
700014202002253730,75397952,700014,消毒液,28,34,952,2020-08-25 11:37:30,
700014202002175150,10381032,700014,消毒液,28,22,616,2020-08-17 10:51:50,
700014202002180527,29718807,700014,消毒液,28,46,1288,2020-08-18 07:05:27,
700014202002195324,1125768,700014,消毒液,28,39,1092,2020-08-19 09:53:24,
700014202002101010,6758658,700014,消毒液,28,39,1092,2020-08-10 17:10:10,
700014202002233130,77234056,700014,消毒液,28,25,700,2020-08-23 16:31:30,
700014202002042254,19853053,700014,消毒液,28,23,644,2020-08-04 21:22:54,
700014202002284630,36967027,700014,消毒液,28,46,1288,2020-08-28 22:46:30,
700014202002281606,6171194,700014,消毒液,28,33,924,2020-08-28 06:16:06,
700014202002023051,43425570,700014,消毒液,28,28,784,2020-08-02 11:30:51,
700014202002094721,27607337,700014,消毒液,28,49,1372,2020-08-09 05:47:21,
700014202002260708,65804143,700014,消毒液,28,46,1288,2020-08-26 04:07:08,
700014202002175309,66764659,700014,消毒液,28,30,840,2020-08-17 21:53:09,
700014202002071049,54662075,700014,消毒液,28,45,1260,2020-08-07 19:10:49,
700014202002222422,47405576,700014,消毒液,28,50,1400,2020-08-22 14:24:22,
700014202002160753,15297750,700014,消毒液,28,32,896,2020-08-16 21:07:53,
700014202002192043,23114183,700014,消毒液,28,28,784,2020-08-19 07:20:43,
700014202002194435,92813468,700014,消毒液,28,27,756,2020-08-19 07:44:35,
700014202002172926,85424297,700014,消毒液,28,41,1148,2020-08-17 09:29:26,
700014202002020157,69935650,700014,消毒液,28,47,1316,2020-08-02 23:01:57,
700014202002274842,49364813,700014,消毒液,28,45,1260,2020-08-27 23:48:42,
700014202002143847,94274418,700014,消毒液,28,48,1344,2020-08-14 03:38:47,
700014202002133716,32866137,700014,消毒液,28,32,896,2020-08-13 06:37:16,
700014202002111454,95608809,700014,消毒液,28,50,1400,2020-08-11 20:14:54,
700014202002075014,1524206,700014,消毒液,28,33,924,2020-08-07 01:50:14,
700014202002153307,12991326,700014,消毒液,28,41,1148,2020-08-15 03:33:07,
700014202002140836,89433735,700014,消毒液,28,28,784,2020-08-14 19:08:36,
700014202002220245,2944742,700014,消毒液,28,28,784,2020-08-22 04:02:45,
700014202002155804,97942226,700014,消毒液,28,27,756,2020-08-15 09:58:04,
700014202002051841,42703773,700014,消毒液,28,42,1176,2020-08-05 14:18:41,
700014202002101504,40346779,700014,消毒液,28,26,728,2020-08-10 07:15:04,
700014202002124758,29768573,700014,消毒液,28,44,1232,2020-08-12 02:47:58,
700014202002171317,69691670,700014,消毒液,28,39,1092,2020-08-17 16:13:17,
700014202002231751,65706328,700014,消毒液,28,25,700,2020-08-23 02:17:51,
700014202002121926,90003325,700014,消毒液,28,26,728,2020-08-12 19:19:26,
700014202002044637,54327067,700014,消毒液,28,44,1232,2020-08-04 22:46:37,
700014202002111124,45607870,700014,消毒液,28,21,588,2020-08-11 03:11:24,
700014202002270818,46619099,700014,消毒液,28,22,616,2020-08-27 10:08:18,
700014202002132337,85657558,700014,消毒液,28,42,1176,2020-08-13 10:23:37,
700014202002032510,95616227,700014,消毒液,28,38,1064,2020-08-03 08:25:10,
700014202002200728,65843879,700014,消毒液,28,45,1260,2020-08-20 02:07:28,
700014202002233055,40320442,700014,消毒液,28,37,1036,2020-08-23 20:30:55,
700014202002144916,89311926,700014,消毒液,28,25,700,2020-08-14 01:49:16,
700014202002023540,9620077,700014,消毒液,28,22,616,2020-08-02 18:35:40,
700014202002280435,46242243,700014,消毒液,28,28,784,2020-08-28 04:04:35,
700014202002065302,77776129,700014,消毒液,28,38,1064,2020-08-06 20:53:02,
700014202002111329,75111644,700014,消毒液,28,20,560,2020-08-11 11:13:29,
700014202002181018,55317066,700014,消毒液,28,45,1260,2020-08-18 21:10:18,
700014202002095616,10924766,700014,消毒液,28,27,756,2020-08-09 17:56:16,
700014202002025817,21837944,700014,消毒液,28,29,812,2020-08-02 01:58:17,
700014202002083535,52117171,700014,消毒液,28,23,644,2020-08-08 21:35:35,
700014202002262730,8792045,700014,消毒液,28,41,1148,2020-08-26 23:27:30,
700014202002281113,87896711,700014,消毒液,28,26,728,2020-08-28 18:11:13,
700014202002114316,23204615,700014,消毒液,28,28,784,2020-08-11 00:43:16,
700014202002023501,68782242,700014,消毒液,28,32,896,2020-08-02 06:35:01,
700014202002280554,18654437,700014,消毒液,28,29,812,2020-08-28 12:05:54,
700014202002081317,68275220,700014,消毒液,28,22,616,2020-08-08 07:13:17,
700014202002101338,14821958,700014,消毒液,28,30,840,2020-08-10 15:13:38,
700014202002115949,89391687,700014,消毒液,28,21,588,2020-08-11 11:59:49,
700014202002212126,93095850,700014,消毒液,28,44,1232,2020-08-21 00:21:26,
700014202002054241,72715043,700014,消毒液,28,29,812,2020-08-05 03:42:41,
700014202002224508,78730114,700014,消毒液,28,31,868,2020-08-22 20:45:08,
700014202002145245,2801810,700014,消毒液,28,32,896,2020-08-14 04:52:45,
700014202002203128,58894285,700014,消毒液,28,45,1260,2020-08-20 19:31:28,
700014202002065040,75740937,700014,消毒液,28,46,1288,2020-08-06 02:50:40,
700014202002151745,21219284,700014,消毒液,28,39,1092,2020-08-15 23:17:45,
700014202002120356,2677230,700014,消毒液,28,29,812,2020-08-12 08:03:56,
700014202002051033,90680535,700014,消毒液,28,45,1260,2020-08-05 22:10:33,
700014202002125934,92460832,700014,消毒液,28,27,756,2020-08-12 06:59:34,
700014202002172956,22380248,700014,消毒液,28,34,952,2020-08-17 05:29:56,
700014202002015008,25292368,700014,消毒液,28,36,1008,2020-08-01 20:50:08,
700014202002175352,23990796,700014,消毒液,28,46,1288,2020-08-17 20:53:52,
700014202002094538,75857004,700014,消毒液,28,25,700,2020-08-09 21:45:38,
700014202002281612,78675413,700014,消毒液,28,49,1372,2020-08-28 15:16:12,
700014202002021030,91809433,700014,消毒液,28,28,784,2020-08-02 01:10:30,
700014202002131309,10496262,700014,消毒液,28,40,1120,2020-08-13 19:13:09,
700014202002250310,10682221,700014,消毒液,28,20,560,2020-08-25 01:03:10,
700014202002114518,50036275,700014,消毒液,28,39,1092,2020-08-11 08:45:18,
700014202002170256,15406783,700014,消毒液,28,27,756,2020-08-17 15:02:56,
700014202002084057,22236029,700014,消毒液,28,44,1232,2020-08-08 09:40:57,
700014202002244854,86394722,700014,消毒液,28,39,1092,2020-08-24 09:48:54,
700014202002185706,38916893,700014,消毒液,28,35,980,2020-08-18 17:57:06,
700014202002201428,3916359,700014,消毒液,28,33,924,2020-08-20 07:14:28,
700014202002045146,83675628,700014,消毒液,28,44,1232,2020-08-04 20:51:46,
700014202002063927,58249012,700014,消毒液,28,48,1344,2020-08-06 23:39:27,
700014202002272155,97328683,700014,消毒液,28,25,700,2020-08-27 08:21:55,
700014202002223658,76705921,700014,消毒液,28,43,1204,2020-08-22 14:36:58,
700014202002221843,15471577,700014,消毒液,28,26,728,2020-08-22 22:18:43,
700014202002245126,36002461,700014,消毒液,28,41,1148,2020-08-24 06:51:26,
700014202002024529,13081802,700014,消毒液,28,46,1288,2020-08-02 23:45:29,
700014202002220632,33005224,700014,消毒液,28,37,1036,2020-08-22 10:06:32,
700014202002131331,32490417,700014,消毒液,28,39,1092,2020-08-13 06:13:31,
700014202002232806,91520368,700014,消毒液,28,31,868,2020-08-23 10:28:06,
700014202002050446,30170122,700014,消毒液,28,50,1400,2020-08-05 17:04:46,
700014202002033138,63971908,700014,消毒液,28,35,980,2020-08-03 03:31:38,
700014202002273847,5300021,700014,消毒液,28,29,812,2020-08-27 20:38:47,
700014202002052214,61277797,700014,消毒液,28,44,1232,2020-08-05 03:22:14,
700014202002154720,4077143,700014,消毒液,28,45,1260,2020-08-15 23:47:20,
700014202002034234,56311161,700014,消毒液,28,21,588,2020-08-03 18:42:34,
700014202002254620,49687256,700014,消毒液,28,28,784,2020-08-25 07:46:20,
700014202002292437,4275994,700014,消毒液,28,47,1316,2020-08-29 11:24:37,
700014202002160545,86104430,700014,消毒液,28,31,868,2020-08-16 05:05:45,
700014202002115212,83392902,700014,消毒液,28,39,1092,2020-08-11 20:52:12,
700014202002084409,27175830,700014,消毒液,28,41,1148,2020-08-08 22:44:09,
700014202002055830,63207038,700014,消毒液,28,48,1344,2020-08-05 23:58:30,
700014202002014058,28584049,700014,消毒液,28,28,784,2020-08-01 09:40:58,
700014202002241037,47068433,700014,消毒液,28,47,1316,2020-08-24 01:10:37,
700014202002121824,30521425,700014,消毒液,28,25,700,2020-08-12 00:18:24,
700014202002250738,93576418,700014,消毒液,28,38,1064,2020-08-25 04:07:38,
700014202002081647,92463493,700014,消毒液,28,34,952,2020-08-08 13:16:47,
700014202002213606,1733406,700014,消毒液,28,31,868,2020-08-21 08:36:06,
700014202002103324,62104287,700014,消毒液,28,48,1344,2020-08-10 03:33:24,
700014202002124421,25955708,700014,消毒液,28,23,644,2020-08-12 18:44:21,
700014202002212242,56923642,700014,消毒液,28,29,812,2020-08-21 00:22:42,
700014202002040923,58224055,700014,消毒液,28,32,896,2020-08-04 20:09:23,
700014202002103846,81063218,700014,消毒液,28,31,868,2020-08-10 23:38:46,
700014202002223745,3406180,700014,消毒液,28,32,896,2020-08-22 18:37:45,
700014202002190040,90949446,700014,消毒液,28,44,1232,2020-08-19 21:00:40,
700014202002233714,26555393,700014,消毒液,28,32,896,2020-08-23 15:37:14,
700014202002102031,67521771,700014,消毒液,28,45,1260,2020-08-10 00:20:31,
700014202002274631,59644814,700014,消毒液,28,30,840,2020-08-27 11:46:31,
700014202002250233,81644206,700014,消毒液,28,35,980,2020-08-25 11:02:33,
700014202002181112,16765107,700014,消毒液,28,22,616,2020-08-18 08:11:12,
700014202002045704,49126357,700014,消毒液,28,38,1064,2020-08-04 19:57:04,
700014202002051001,86410960,700014,消毒液,28,22,616,2020-08-05 14:10:01,
700014202002235531,66613770,700014,消毒液,28,26,728,2020-08-23 23:55:31,
700014202002052330,87753914,700014,消毒液,28,38,1064,2020-08-05 23:23:30,
700014202002203418,6359747,700014,消毒液,28,22,616,2020-08-20 00:34:18,
700014202002215624,49817148,700014,消毒液,28,38,1064,2020-08-21 09:56:24,
