用户ID,地区,宝宝性别,宝宝年龄
95848019,哈尔滨,女,2
60245159,上海,男,1
41509746,上海,女,2
12784029,北京,男,1
60015460,北京,男,3
20901666,重庆,男,3
2800960,北京,男,3
5908041,哈尔滨,女,3
70651290,重庆,男,0
90452224,成都,男,0
90460041,武汉,女,0
80085002,兰州,女,1
65842100,兰州,女,1
50762007,深圳,男,0
24109592,深圳,女,2
4202991,武汉,女,3
20007804,兰州,男,1
5106606,成都,女,0
48799060,成都,男,1
68791210,上海,女,3
96608181,上海,男,3
65852409,北京,男,0
76849899,深圳,男,3
76268149,上海,女,1
7840808,成都,男,2
18148484,重庆,女,1
76519800,北京,男,2
22552768,北京,男,1
86445458,哈尔滨,女,3
5062007,成都,男,1
90016707,武汉,男,3
25448219,哈尔滨,女,1
67446848,深圳,女,2
8110094,武汉,男,2
16025945,上海,男,3
24067484,上海,女,1
48558091,北京,男,2
59160656,上海,女,3
6460050,重庆,男,0
6672410,重庆,女,0
86959546,重庆,男,0
1400425,北京,男,2
8290610,上海,女,2
88001408,成都,男,1
64154070,上海,男,0
91090020,北京,男,1
806100,北京,男,2
11776060,深圳,男,1
25529809,成都,女,2
21290402,成都,男,1
6108810,重庆,男,3
5295904,哈尔滨,男,0
29080816,北京,男,0
89879014,成都,男,0
5074068,深圳,女,2
59995082,重庆,男,3
7709878,成都,男,0
61298658,成都,男,2
29745116,北京,男,3
8205081,上海,女,2
19028002,北京,女,3
62490209,成都,女,3
49007815,成都,男,0
12478475,哈尔滨,女,1
2090299,兰州,女,0
7540520,兰州,男,0
68252006,深圳,女,3
20972485,兰州,女,3
10576601,成都,女,0
80510690,成都,女,0
600550,上海,女,1
10814071,重庆,女,0
1468701,上海,女,1
65544629,重庆,女,3
477870,上海,女,0
45846105,上海,女,1
18826542,成都,男,1
77204901,哈尔滨,男,2
5115440,兰州,男,0
9604405,兰州,男,3
10229691,哈尔滨,女,3
164450,成都,男,2
8790402,哈尔滨,男,0
5121006,重庆,男,1
99110690,上海,男,3
18296488,上海,女,1
42010642,兰州,男,2
28154005,成都,女,2
5088668,武汉,女,2
82459199,深圳,男,2
6809860,武汉,男,1
9280212,重庆,男,1
16102405,兰州,男,1
22910942,哈尔滨,男,0
12058250,武汉,男,3
55447800,上海,女,0
82500600,哈尔滨,男,1
40809045,兰州,女,1
69114180,上海,男,3
41044405,哈尔滨,男,0
40705972,上海,女,3
87628068,重庆,男,3
98507092,成都,女,3
15902029,兰州,男,2
95648076,重庆,女,0
40802054,深圳,女,3
96628081,上海,男,0
90269245,北京,男,3
55296980,上海,女,2
97818707,北京,男,3
98780868,上海,女,1
99597150,重庆,女,0
89004509,深圳,男,2
74065025,重庆,男,1
68101018,兰州,男,1
50069079,深圳,女,1
46788025,哈尔滨,男,1
15799972,成都,女,2
12242092,深圳,男,2
80800980,重庆,男,0
64098848,哈尔滨,男,1
11225258,成都,男,3
20004824,兰州,女,0
42066911,上海,男,0
49694040,兰州,男,1
66051580,哈尔滨,女,2
8817555,上海,男,2
65852105,武汉,女,0
92642721,深圳,女,3
87865080,北京,女,2
20910550,成都,男,0
74297218,上海,女,2
1460018,武汉,男,0
79014841,武汉,女,3
59468258,上海,男,0
24568122,武汉,男,3
69206519,重庆,女,3
16102021,哈尔滨,男,0
820678,成都,女,0
99605050,兰州,男,2
90200150,武汉,男,2
79704698,成都,女,2
28600629,哈尔滨,男,2
60907061,成都,男,0
6041402,深圳,男,1
47727674,重庆,男,3
4199160,深圳,女,1
44050764,北京,女,2
64179060,武汉,男,1
18146066,上海,男,1
51049001,哈尔滨,女,3
79891777,哈尔滨,男,2
40501010,哈尔滨,男,1
44194071,兰州,女,3
24220085,上海,男,3
462087,北京,男,2
72001000,北京,男,0
81408800,哈尔滨,男,1
4680852,上海,女,2
140911,重庆,男,1
32722762,上海,男,3
51605176,兰州,女,0
90110650,兰州,女,1
2949265,上海,女,0
5001220,哈尔滨,男,0
4675092,深圳,女,3
21082821,武汉,女,2
66112489,哈尔滨,女,2
40716268,哈尔滨,男,3
8701040,深圳,男,1
40176587,成都,男,3
7605828,上海,女,0
6441471,哈尔滨,女,1
1409000,成都,女,0
87212618,北京,男,2
50189749,成都,女,2
88964512,重庆,女,2
70904651,武汉,女,0
67271901,成都,男,1
21604519,深圳,男,1
86868515,上海,女,2
72287086,上海,男,2
57052888,深圳,女,2
67618602,成都,男,3
67546574,武汉,男,1
86207618,深圳,男,0
15402501,深圳,女,0
70001446,深圳,男,3
80054019,兰州,男,0
68120697,上海,男,0
46580022,重庆,女,0
6695940,哈尔滨,男,1
47022420,兰州,女,2
86041540,深圳,男,0
30787561,成都,男,1
5465700,北京,女,3
6955519,兰州,男,3
59017490,哈尔滨,男,0
44208604,重庆,男,0
88725128,深圳,女,1
71208422,武汉,女,0
81924010,兰州,女,3
15906915,哈尔滨,男,2
79157901,重庆,女,3
68984705,重庆,男,0
46056711,上海,男,2
7947008,重庆,女,0
25165600,深圳,男,1
4711850,兰州,男,2
67900529,哈尔滨,男,1
81170507,重庆,女,0
10120611,重庆,男,1
80162507,北京,男,3
2886182,成都,男,1
1065905,哈尔滨,男,0
85451760,重庆,男,3
97278546,哈尔滨,男,3
24550000,成都,女,2
42661450,北京,男,2
62951188,深圳,男,2
97122468,兰州,男,0
80041870,武汉,男,0
80764126,重庆,女,2
45850406,兰州,男,1
88056609,北京,男,1
82107108,哈尔滨,女,2
65908140,武汉,女,1
20061614,武汉,女,1
501277,哈尔滨,女,0
1271107,兰州,女,0
77095962,武汉,女,0
20179901,兰州,女,3
90790008,北京,男,0
28070105,兰州,男,2
92207074,哈尔滨,男,3
79500042,重庆,男,1
19825794,成都,男,2
18410512,兰州,女,1
62404022,成都,女,3
5161701,北京,男,3
85564291,兰州,男,0
76490608,上海,男,3
15785052,北京,女,2
55417915,哈尔滨,女,2
20505016,兰州,女,1
4405049,上海,男,1
50656050,上海,男,0
80904572,上海,女,1
24482505,哈尔滨,女,2
80475909,重庆,女,2
59515086,哈尔滨,女,0
92942414,成都,男,3
6786085,武汉,女,1
67621080,北京,女,3
62080264,北京,女,1
4109285,重庆,女,0
12888602,成都,男,2
28125508,深圳,男,3
51042824,深圳,女,2
91918001,成都,女,2
80570052,上海,男,0
66260202,北京,男,3
65801662,深圳,女,2
54404260,重庆,男,1
7090507,北京,女,2
50007497,哈尔滨,女,0
71005582,哈尔滨,男,2
98209584,成都,男,3
80800868,上海,女,1
38219828,哈尔滨,女,0
68446890,兰州,女,2
92408054,上海,男,2
87171509,兰州,男,0
89720885,成都,男,2
82480107,上海,女,3
7084555,上海,女,0
86940282,武汉,女,0
409276,哈尔滨,男,0
604840,武汉,男,2
62124000,成都,女,2
49840248,深圳,男,3
2645059,重庆,女,2
72206401,深圳,男,0
92002704,兰州,女,1
78124558,成都,女,3
15555144,成都,女,2
15692026,武汉,女,2
4982207,兰州,女,3
56856775,深圳,女,2
86047000,兰州,女,1
44106462,武汉,男,2
11010658,上海,女,3
79456820,哈尔滨,女,2
48684457,成都,女,2
54265501,武汉,男,2
80868904,北京,男,3
14419704,重庆,女,3
64818002,成都,女,0
94469464,成都,女,2
79109950,重庆,女,2
17000110,上海,女,3
66464566,上海,男,3
2599607,哈尔滨,女,1
12011995,成都,男,2
744900,武汉,男,0
25092690,重庆,男,2
54500250,成都,男,1
61740247,成都,男,2
24856667,北京,女,3
27018610,深圳,女,1
26864000,重庆,女,0
54076060,成都,男,1
5081519,成都,男,1
47700815,武汉,女,0
50977988,兰州,女,3
40552069,武汉,男,3
40918820,哈尔滨,女,0
97758982,上海,女,2
86194642,哈尔滨,女,1
51767986,哈尔滨,男,1
94764572,武汉,男,0
86500622,成都,男,0
60868772,北京,女,0
66608202,重庆,女,2
96458400,深圳,男,0
1960761,兰州,女,3
45211204,北京,男,2
60465440,北京,女,0
5046640,武汉,女,1
68806060,北京,女,2
40618624,重庆,女,2
71081829,北京,女,1
56801151,成都,女,0
81427578,兰州,男,2
20182400,兰州,女,1
54626002,重庆,男,1
11564271,深圳,女,3
44171580,上海,女,2
15009009,成都,女,3
95162988,上海,女,1
42269961,上海,男,3
91009982,深圳,男,2
21818289,重庆,男,1
78684441,上海,男,3
79478015,深圳,男,2
66899680,北京,男,2
57118104,深圳,女,0
69269616,深圳,男,3
68179906,哈尔滨,男,3
8094669,武汉,女,2
71704114,深圳,男,0
57718016,上海,男,1
27158906,上海,男,1
22017700,深圳,女,1
86950918,上海,女,1
75150488,武汉,男,0
81250069,深圳,男,0
81262909,深圳,女,2
5109057,深圳,男,0
20666029,重庆,男,1
59846090,深圳,男,0
19402067,重庆,女,3
50015917,兰州,男,0
72901691,成都,女,1
20540027,深圳,男,2
66790895,上海,男,1
26499000,深圳,女,2
20442266,深圳,女,3
50069814,北京,女,1
27242929,重庆,女,3
79792820,深圳,男,3
70076267,兰州,女,2
88770214,上海,男,2
60690941,重庆,男,2
52000700,北京,女,1
89850800,哈尔滨,女,0
6494000,成都,男,1
19106571,重庆,女,3
12420581,重庆,女,0
57787718,北京,女,3
88701617,重庆,女,0
28620220,武汉,女,0
40445585,重庆,男,0
76028188,武汉,女,3
62216550,重庆,男,0
1209257,上海,男,2
33096961,上海,男,2
60806517,北京,男,0
60212410,成都,男,1
25170009,兰州,男,0
1688400,北京,女,0
65488775,哈尔滨,女,3
20666270,重庆,女,2
20740662,兰州,女,2
1127502,兰州,男,3
1072041,武汉,女,1
91672196,北京,女,2
26096867,哈尔滨,女,1
66254598,成都,女,0
78690976,哈尔滨,男,2
7251105,重庆,女,0
16400406,成都,男,2
29800086,重庆,男,1
90816405,重庆,女,1
76879488,重庆,男,0
27670295,武汉,女,3
86444169,武汉,女,1
60977709,成都,男,3
85227108,深圳,男,3
19100411,武汉,男,2
6082497,重庆,女,2
71047970,兰州,男,0
6000827,重庆,男,1
82896451,上海,女,1
88145742,兰州,男,2
40620054,兰州,男,2
4579029,上海,男,0
95860668,成都,男,1
95057005,成都,男,1
18892512,北京,女,3
5661010,武汉,女,3
26687667,北京,女,1
19002586,兰州,男,3
96199807,武汉,女,2
67548155,北京,女,1
40501940,北京,女,2
25694610,哈尔滨,男,2
2057229,武汉,男,0
61887079,上海,男,1
64624668,上海,女,3
1400550,深圳,男,3
42085882,深圳,男,2
20881529,北京,女,3
41492598,重庆,女,1
80858942,武汉,男,0
26854106,武汉,女,1
20211061,哈尔滨,女,2
14061952,北京,男,3
35997196,成都,男,3
45674281,深圳,女,3
62022128,重庆,男,1
97294846,北京,男,0
97654999,上海,女,2
35551958,重庆,女,0
45720218,北京,男,1
3786196,深圳,男,1
18446497,兰州,女,0
87170054,北京,女,2
97044607,深圳,男,3
78676441,成都,男,2
21405160,重庆,男,2
70828804,兰州,女,3
22790145,北京,女,1
29840105,重庆,女,3
46550486,兰州,女,3
97000946,重庆,女,0
95709178,武汉,女,2
64066659,深圳,女,1
55070592,北京,女,0
92182944,深圳,男,0
76845776,兰州,女,1
79921969,哈尔滨,男,2
30274555,成都,男,0
700601,上海,男,0
84922078,北京,男,2
4952718,北京,男,3
20694855,成都,男,3
4604949,成都,男,1
81102080,重庆,女,1
18564500,武汉,女,2
49641071,重庆,女,0
20969027,武汉,男,3
20780580,北京,女,1
76024122,武汉,男,1
95705265,兰州,男,2
28029746,哈尔滨,男,1
62127502,深圳,女,1
78128506,哈尔滨,男,2
64652724,武汉,女,2
21628080,兰州,男,0
88610270,深圳,女,1
82177965,深圳,女,0
71100819,兰州,男,1
40120767,北京,女,1
2001746,北京,女,3
60105474,北京,男,1
71800690,成都,女,2
97780907,重庆,女,1
52870107,兰州,男,1
66067112,上海,男,3
79741197,北京,男,0
81090279,哈尔滨,女,2
16400718,武汉,男,2
80212456,兰州,女,3
80984404,上海,女,0
33962746,北京,男,1
87180758,成都,男,1
97100067,武汉,女,1
51290155,武汉,女,1
62607040,武汉,女,3
50499405,兰州,女,0
72111800,兰州,男,2
76987520,深圳,男,1
78902002,哈尔滨,女,0
64401915,北京,女,1
82000259,成都,男,3
49007849,上海,女,2
45844808,深圳,男,3
70762916,深圳,女,3
70798200,重庆,男,3
69528406,重庆,男,2
27005221,武汉,男,2
71810784,深圳,男,1
5180442,成都,男,3
24642158,兰州,男,1
87922745,深圳,男,2
89688110,成都,女,0
91806707,武汉,女,0
2010709,北京,男,0
30194261,上海,女,0
87070879,上海,女,1
96944870,兰州,女,2
209090,兰州,男,0
4099782,重庆,女,1
60085080,兰州,男,0
15751195,重庆,女,2
61909874,武汉,男,0
89626074,深圳,男,3
41689887,上海,男,3
89670212,北京,男,1
58548402,北京,男,1
33118474,上海,女,3
18629296,武汉,男,2
9158814,深圳,男,3
81006176,哈尔滨,女,2
40140750,武汉,男,2
14288020,兰州,男,1
45152255,上海,男,2
19014969,深圳,女,0
1090966,北京,女,1
8470179,北京,女,0
45617956,深圳,女,0
80461975,兰州,男,0
16468768,重庆,男,2
14527750,成都,女,0
80990080,兰州,女,0
75800619,兰州,女,2
15210456,深圳,女,2
26250650,兰州,女,1
970288,深圳,男,2
75647651,武汉,女,1
29078567,重庆,女,3
17479760,兰州,男,2
41201584,武汉,女,3
15800502,深圳,女,2
20127920,重庆,女,1
61000690,深圳,男,3
14704020,上海,女,0
69896097,深圳,男,2
75958077,深圳,男,1
6494186,重庆,男,2
50289460,兰州,女,1
74406570,上海,男,2
51515540,兰州,女,3
48501141,北京,女,2
82286646,北京,女,1
84480190,哈尔滨,女,0
60427522,成都,男,1
85421006,上海,男,1
18011787,哈尔滨,男,3
85625699,兰州,男,3
46008750,武汉,男,3
90028069,上海,男,3
758700,兰州,女,3
85144019,北京,男,2
88906120,兰州,女,0
97600909,兰州,男,3
87025092,武汉,男,0
50080787,北京,男,0
26480255,哈尔滨,女,1
90260297,深圳,男,2
26474819,重庆,男,2
16411671,哈尔滨,男,3
5160748,深圳,女,3
58046901,深圳,男,3
75255010,深圳,女,0
56292745,重庆,女,3
11828701,成都,女,2
50006957,哈尔滨,女,2
92902268,上海,男,3
90028555,重庆,男,1
16880240,重庆,男,0
97947508,上海,女,3
60848109,成都,男,3
38187267,兰州,男,3
20190194,深圳,女,2
94146195,深圳,女,1
78260495,哈尔滨,女,0
37594697,深圳,男,1
52654107,成都,女,3
15671650,深圳,女,1
24505070,北京,男,0
94846764,重庆,女,3
11098020,深圳,男,1
54042280,上海,男,2
21128075,深圳,男,2
46066550,成都,女,0
48982921,兰州,男,1
27092522,兰州,女,3
90020900,哈尔滨,女,3
16478649,成都,男,0
9540660,哈尔滨,男,3
484080,哈尔滨,女,2
45868008,重庆,男,1
98071204,上海,男,3
97290902,兰州,女,2
96046468,兰州,女,1
97071976,哈尔滨,女,2
89896084,武汉,男,1
91012124,北京,女,0
11666025,北京,男,1
7261876,上海,女,2
6622667,武汉,女,2
89094621,兰州,男,1
90704008,重庆,男,3
96112565,北京,女,3
2500206,武汉,女,3
65854422,重庆,女,1
90571000,重庆,女,2
29100411,北京,男,1
20959026,兰州,女,0
96591556,重庆,女,1
69100490,哈尔滨,男,0
20704401,哈尔滨,女,0
54089857,深圳,男,0
27605010,成都,女,1
40856892,上海,男,1
7951100,哈尔滨,男,2
24790840,武汉,男,2
57422029,上海,女,0
64474855,武汉,女,0
14220691,深圳,女,2
26640,哈尔滨,女,3
65979151,重庆,男,1
72421506,武汉,女,2
29222824,重庆,男,3
57400824,上海,男,2
5047004,兰州,女,0
49019280,重庆,男,0
99048649,北京,女,0
80178996,兰州,男,0
90768617,北京,男,0
96789194,北京,男,1
26198290,北京,男,2
27707160,成都,男,2
90810574,成都,女,1
67411026,上海,女,0
88048098,上海,男,1
29652058,重庆,女,1
29755077,成都,女,3
67574099,深圳,女,3
11598548,北京,女,0
2004010,哈尔滨,男,3
87000221,深圳,男,2
96105717,哈尔滨,男,3
7666560,上海,男,0
15092009,北京,男,1
76640700,上海,男,2
1207864,重庆,女,2
97801500,重庆,女,3
52968722,武汉,女,2
27204501,重庆,女,0
47178291,北京,男,1
15805844,成都,女,2
36122629,武汉,女,2
74421085,兰州,女,3
64255107,重庆,女,3
70900799,哈尔滨,男,0
79505008,哈尔滨,男,0
98240049,兰州,男,1
1969169,兰州,女,2
36785417,武汉,男,2
46298849,上海,女,1
87906850,北京,男,0
42705252,上海,男,0
9420218,成都,男,0
72817048,成都,女,2
4972501,深圳,女,1
809612,兰州,男,2
56500872,成都,女,1
85427518,上海,男,0
80000205,哈尔滨,女,3
24202961,北京,男,2
68096108,成都,女,3
27002469,上海,男,3
31852177,深圳,男,2
84760927,兰州,男,1
3379824,重庆,男,1
33216897,兰州,女,2
2604902,哈尔滨,男,0
74085168,成都,男,0
64415710,上海,男,2
640104,上海,女,1
62572142,成都,男,0
29078915,成都,女,1
26001786,兰州,女,2
44575808,武汉,男,0
20654005,北京,男,2
685401,北京,男,2
34248764,上海,男,2
25449456,深圳,女,1
21098406,重庆,男,0
2705119,深圳,女,1
80840072,深圳,女,2
58576871,成都,男,0
54010176,哈尔滨,女,0
22007979,成都,女,1
8810405,哈尔滨,女,1
20015950,深圳,男,2
52896870,重庆,男,3
40078407,哈尔滨,男,1
64851860,兰州,男,0
45240407,北京,女,2
25868905,兰州,男,3
44008766,北京,男,2
61271959,深圳,女,1
25445220,北京,女,2
2692950,兰州,男,3
55785167,北京,女,2
7606962,上海,男,1
84125168,北京,女,0
964270,武汉,男,1
48148709,上海,女,3
42020610,成都,女,3
16640854,上海,女,0
91495081,北京,女,2
96666019,深圳,男,3
64000800,深圳,男,1
87084209,重庆,女,1
50104277,哈尔滨,女,1
2677240,武汉,女,1
62862044,哈尔滨,女,2
25175610,武汉,男,1
8842902,哈尔滨,女,1
52288645,武汉,男,1
80446644,北京,女,0
42141816,重庆,女,2
4608958,哈尔滨,女,3
499012,北京,女,3
27001414,兰州,女,1
41150825,成都,男,1
50012155,兰州,男,3
2820974,重庆,女,0
46614528,哈尔滨,女,0
26620405,北京,男,2
49875656,成都,女,2
1026660,兰州,女,3
95068680,深圳,女,3
26212580,重庆,女,1
18092490,上海,男,3
1240671,重庆,女,0
5677099,深圳,男,0
50228615,成都,男,2
47695019,上海,女,3
39611469,重庆,男,1
4670791,上海,男,2
7010282,北京,女,0
27688705,重庆,男,2
62004799,深圳,女,2
25008500,上海,女,2
78189910,哈尔滨,女,3
69208515,重庆,男,0
48870505,哈尔滨,女,0
58082660,上海,女,2
66668057,武汉,女,0
15778002,武汉,男,3
4745208,哈尔滨,男,1
67900589,武汉,男,2
50055765,深圳,男,3
7240100,兰州,女,3
42916901,成都,女,0
22786001,上海,男,2
56899000,哈尔滨,女,2
8610640,北京,女,1
92648982,哈尔滨,女,1
60406994,重庆,男,3
18610750,上海,女,1
84958617,武汉,男,1
2279640,北京,女,1
12624761,武汉,女,3
2540227,上海,女,3
90928542,哈尔滨,男,1
28945185,成都,男,3
28001667,重庆,男,0
190760,北京,女,2
66066906,上海,男,2
82000962,北京,女,3
8225285,哈尔滨,男,3
14471087,深圳,女,2
67745459,上海,男,1
68046908,成都,女,0
40860044,哈尔滨,女,1
41105001,武汉,男,1
18405000,武汉,男,1
36766998,重庆,女,0
81481964,哈尔滨,男,0
58219969,兰州,女,3
12020902,重庆,男,2
55717860,兰州,女,2
7008209,兰州,女,0
70580190,深圳,女,2
24402088,武汉,男,0
864095,哈尔滨,男,3
27207405,北京,女,0
147084,深圳,女,1
34765451,深圳,女,1
987490,成都,女,3
18454509,上海,女,0
47050026,重庆,男,3
66609060,哈尔滨,男,0
34292928,深圳,男,0
19128075,重庆,男,3
90082289,哈尔滨,男,0
28541784,上海,男,1
40571699,重庆,男,3
54698786,重庆,女,2
80712677,武汉,男,1
16896456,重庆,男,0
9089861,重庆,男,1
52978005,重庆,男,3
88499565,北京,男,1
80015024,北京,女,0
47692280,上海,男,2
8800400,哈尔滨,男,2
7600650,上海,女,3
47776905,上海,男,2
72200508,哈尔滨,女,0
45849180,成都,女,1
80707067,北京,男,0
6617650,深圳,女,2
55181859,北京,男,1
26555420,哈尔滨,女,1
68078099,哈尔滨,女,3
59678155,兰州,男,0
20266214,哈尔滨,女,2
88788118,兰州,女,1
5022104,深圳,男,3
97728761,深圳,女,0
60259856,兰州,女,3
74522061,哈尔滨,男,1
60474820,武汉,女,1
17602641,深圳,男,3
75228666,成都,女,2
27784220,上海,男,2
66978107,成都,女,0
15184066,上海,男,3
98754740,武汉,女,0
31589169,武汉,女,1
8644800,深圳,女,0
88000417,武汉,男,2
51874620,哈尔滨,女,0
8051056,成都,女,2
81904154,兰州,女,1
1090591,哈尔滨,男,0
40790027,成都,女,2
41259940,北京,女,0
