,order_id,user_id,price,platform,payment_provider,create_time,pay_time
57946,57947,120213939,248.0,ios,applepay,2020-03-12 12:32:00,2020-03-12 12:33:00
57948,57949,124485158,248.0,android,wxpay,2020-03-12 12:51:00,2020-03-12 12:52:00
57949,57950,58896371,248.0,android,alipay,2020-03-12 12:52:00,2020-03-12 12:53:00
57953,57954,125783869,68.0,ios,applepay,2020-03-11 16:30:00,2020-04-01 12:06:00
57954,57955,122294241,25.0,android,alipay,2020-03-12 13:07:00,2020-03-12 13:08:00
57956,57957,119331665,248.0,android,wxpay,2020-03-12 13:08:00,2020-03-12 13:09:00
57957,57958,124293962,248.0,ios,applepay,2020-03-11 19:46:00,2020-04-01 12:06:00
57958,57959,95858445,25.0,ios,applepay,2020-03-12 13:22:00,2020-04-01 12:06:00
57959,57960,125909197,25.0,android,wxpay,2020-03-12 13:23:00,2020-03-12 13:24:00
57960,57961,121863903,25.0,android,wxpay,2020-03-12 13:28:00,2020-03-12 13:29:00
57962,57963,73955043,248.0,android,wxpay,2020-03-12 13:57:00,2020-03-12 13:58:00
57966,57967,57477542,248.0,ios,applepay,2020-03-12 12:03:00,2020-04-01 12:06:00
57967,57968,125913315,25.0,ios,applepay,2020-03-12 14:40:00,2020-04-01 12:06:00
57968,57969,115483409,68.0,ios,applepay,2020-03-12 15:04:00,2020-04-01 12:06:00
57969,57970,56246399,248.0,ios,applepay,2020-03-12 15:07:00,2020-04-01 12:06:00
57970,57971,100204969,248.0,android,wxpay,2020-03-12 15:08:00,2020-03-12 15:09:00
57973,57974,56823554,25.0,ios,applepay,2020-03-12 15:19:00,2020-04-01 12:06:00
57974,57975,125805556,248.0,ios,applepay,2020-03-12 15:24:00,2020-04-01 12:06:00
57975,57976,77954145,248.0,ios,applepay,2020-03-12 15:32:00,2020-03-12 15:33:00
57976,57977,75291805,248.0,android,wxpay,2020-03-12 15:41:00,2020-03-12 15:42:00
57978,57979,29170728,25.0,ios,applepay,2020-03-12 15:55:00,2020-04-01 12:06:00
57984,57985,78063655,25.0,android,wxpay,2020-03-12 16:29:00,2020-03-12 16:30:00
57985,57986,125788311,248.0,ios,applepay,2020-03-12 16:32:00,2020-04-01 12:06:00
57986,57987,124318631,68.0,ios,applepay,2020-03-12 16:34:00,2020-04-01 12:06:00
57992,57993,42535318,248.0,android,wxpay,2020-03-12 17:23:00,2020-03-12 17:24:00
57994,57995,17328247,248.0,ios,applepay,2020-03-12 17:25:00,2020-04-01 12:06:00
57999,58000,125919761,248.0,ios,applepay,2020-03-12 15:52:00,2020-04-01 12:06:00
58000,58001,51637345,25.0,android,wxpay,2020-03-12 18:08:00,2020-03-12 18:09:00
58001,58002,17675804,248.0,ios,applepay,2020-03-12 16:32:00,2020-04-01 12:06:00
58002,58003,108400420,25.0,ios,applepay,2020-03-12 18:41:00,2020-03-12 18:42:00
58009,58010,69296919,248.0,android,alipay,2020-03-12 19:22:00,2020-03-12 19:23:00
58016,58017,111001585,25.0,android,wxpay,2020-04-14 15:45:00,2020-04-14 15:46:00
58017,58018,31856872,248.0,ios,applepay,2020-03-12 19:45:00,2020-04-01 12:06:00
58018,58019,124433454,25.0,ios,applepay,2020-03-12 19:55:00,2020-04-01 12:06:00
58019,58020,30863381,248.0,ios,applepay,2020-03-12 19:59:00,2020-04-01 12:06:00
58023,58024,124462286,25.0,android,wxpay,2020-03-12 20:18:00,2020-03-12 20:19:00
58024,58025,24099604,248.0,ios,applepay,2020-05-22 22:33:00,2020-05-22 22:34:00
58025,58026,123709349,248.0,android,wxpay,2020-03-12 20:39:00,2020-03-12 20:40:00
58026,58027,104740580,25.0,ios,applepay,2020-03-12 20:40:00,2020-03-12 20:41:00
58027,58028,123130984,25.0,ios,applepay,2020-03-12 20:41:00,2020-03-12 20:42:00
58029,58030,112387813,25.0,android,wxpay,2020-03-12 20:53:00,2020-03-12 20:54:00
58030,58031,77345960,248.0,ios,applepay,2020-03-12 20:52:00,2020-04-01 12:06:00
58031,58032,59499444,68.0,ios,applepay,2020-03-12 20:54:00,2020-04-01 12:06:00
58038,58039,125948881,248.0,ios,applepay,2020-03-12 21:14:00,2020-04-01 12:06:00
58042,58043,125948888,25.0,ios,applepay,2020-03-12 21:27:00,2020-04-01 12:06:00
58045,58046,120059010,25.0,ios,applepay,2020-03-12 21:31:00,2020-04-01 12:06:00
58048,58049,73636875,248.0,ios,applepay,2020-03-12 21:37:00,2020-04-01 12:06:00
58049,58050,59047162,25.0,ios,applepay,2020-03-12 21:41:00,2020-04-01 12:06:00
58054,58055,100606028,248.0,android,wxpay,2020-03-12 21:45:00,2020-03-12 21:46:00
58055,58056,15191221,25.0,ios,applepay,2020-03-12 21:54:00,2020-04-01 12:06:00
58056,58057,66904385,68.0,android,wxpay,2020-03-12 21:59:00,2020-03-12 22:00:00
58059,58060,119742055,68.0,ios,applepay,2020-03-12 22:08:00,2020-04-01 12:06:00
58060,58061,125928746,248.0,android,wxpay,2020-03-12 22:09:00,2020-03-12 22:10:00
58065,58066,98473013,25.0,ios,applepay,2020-03-12 22:23:00,2020-04-01 12:06:00
58067,58068,125956248,248.0,ios,applepay,2020-03-12 22:25:00,2020-04-01 12:06:00
58069,58070,125785897,25.0,android,alipay,2020-03-12 22:33:00,2020-03-12 22:34:00
58072,58073,125757372,248.0,android,wxpay,2020-03-12 22:43:00,2020-03-12 22:44:00
58074,58075,116714940,248.0,ios,applepay,2020-03-12 22:46:00,2020-03-12 22:47:00
58080,58081,86247069,25.0,android,wxpay,2020-03-12 23:16:00,2020-03-12 23:17:00
58081,58082,86247069,248.0,android,wxpay,2020-07-04 22:50:00,2020-07-04 22:51:00
58084,58085,23064087,25.0,android,wxpay,2020-03-12 23:20:00,2020-03-12 23:21:00
58088,58089,78224217,248.0,android,alipay,2020-03-12 23:39:00,2020-03-12 23:40:00
58089,58090,54983421,248.0,android,wxpay,2020-03-12 23:42:00,2020-03-12 23:43:00
58091,58092,121036410,248.0,android,wxpay,2020-04-13 22:38:00,2020-04-13 22:39:00
58093,58094,119658557,248.0,ios,applepay,2020-03-13 00:00:00,2020-04-01 12:06:00
58094,58095,125963647,68.0,ios,applepay,2020-03-13 00:00:00,2020-04-01 12:06:00
58095,58096,121132019,25.0,ios,applepay,2020-05-19 23:46:00,2020-05-19 23:51:00
58097,58098,125483094,248.0,ios,applepay,2020-03-13 00:14:00,2020-04-01 12:06:00
58100,58101,106810481,25.0,ios,applepay,2020-03-13 01:08:00,2020-04-01 12:06:00
58103,58104,10494055,248.0,ios,applepay,2020-03-13 05:39:00,2020-04-01 12:06:00
58104,58105,125882737,25.0,android,wxpay,2020-03-13 06:11:00,2020-03-13 06:12:00
58111,58112,123833829,25.0,ios,applepay,2020-03-13 07:33:00,2020-04-01 12:06:00
58114,58115,66192870,248.0,ios,applepay,2020-03-13 08:13:00,2020-04-01 12:06:00
58122,58123,123173950,248.0,ios,applepay,2020-03-13 09:01:00,2020-04-01 12:06:00
58124,58125,122448960,248.0,ios,applepay,2020-03-13 09:10:00,2020-04-01 12:06:00
58125,58126,108552097,25.0,ios,applepay,2020-03-13 09:11:00,2020-04-01 12:06:00
58126,58127,11709283,248.0,ios,applepay,2020-03-13 09:18:00,2020-04-01 12:06:00
58128,58129,125010263,68.0,android,alipay,2020-03-13 09:28:00,2020-03-13 09:29:00
58134,58135,85084686,248.0,ios,applepay,2020-03-12 13:27:00,2020-04-01 12:06:00
58137,58138,67092532,25.0,ios,applepay,2020-03-13 09:55:00,2020-04-01 12:06:00
58139,58140,70639726,248.0,ios,applepay,2020-03-13 09:56:00,2020-04-01 12:06:00
58140,58141,80867660,25.0,android,alipay,2020-03-13 10:00:00,2020-03-13 10:01:00
58145,58146,34084400,248.0,ios,applepay,2020-03-13 10:06:00,2020-04-01 12:06:00
58146,58147,48153867,248.0,ios,applepay,2020-03-13 10:07:00,2020-04-01 12:06:00
58147,58148,125914736,25.0,android,wxpay,2020-03-13 10:16:00,2020-03-13 10:17:00
58150,58151,87344553,248.0,ios,applepay,2020-03-13 10:18:00,2020-03-13 10:19:00
58151,58152,25900922,25.0,ios,applepay,2020-03-13 10:19:00,2020-04-01 12:06:00
58155,58156,112547756,68.0,ios,applepay,2020-03-13 10:34:00,2020-04-01 12:06:00
58161,58162,88920632,248.0,android,alipay,2020-03-13 10:51:00,2020-03-13 10:52:00
58164,58165,125920527,68.0,ios,applepay,2020-03-13 11:10:00,2020-04-01 12:06:00
58165,58166,58126947,25.0,ios,applepay,2020-03-13 11:09:00,2020-04-01 12:06:00
58167,58168,125985563,25.0,android,wxpay,2020-03-13 11:18:00,2020-03-13 11:19:00
58171,58172,95227746,248.0,ios,applepay,2020-03-13 11:29:00,2020-04-01 12:06:00
58175,58176,68147618,25.0,ios,applepay,2020-03-13 11:59:00,2020-04-01 12:06:00
58177,58178,67443786,248.0,ios,applepay,2020-03-13 12:07:00,2020-03-13 12:08:00
58182,58183,70171511,68.0,android,wxpay,2020-03-13 12:47:00,2020-03-13 12:48:00
58187,58188,20144433,68.0,ios,applepay,2020-03-13 13:22:00,2020-04-01 12:06:00
58188,58189,96434637,248.0,ios,applepay,2020-03-13 13:29:00,2020-04-01 12:06:00
58193,58194,117900228,25.0,android,wxpay,2020-03-13 13:53:00,2020-03-13 13:54:00
58194,58195,38980420,248.0,android,alipay,2020-03-13 13:58:00,2020-03-13 13:59:00
58195,58196,125738058,248.0,android,wxpay,2020-03-13 13:58:00,2020-03-13 13:59:00
58196,58197,120189492,25.0,ios,applepay,2020-03-12 21:33:00,2020-04-01 12:06:00
58197,58198,120189492,25.0,ios,wxpay,2020-06-08 21:15:00,2020-06-08 21:18:00
58198,58199,40642483,248.0,ios,applepay,2020-03-13 14:01:00,2020-04-01 12:06:00
58199,58200,103702967,248.0,android,wxpay,2020-03-13 14:03:00,2020-03-13 14:04:00
58201,58202,54335757,68.0,ios,applepay,2020-03-13 14:26:00,2020-03-13 14:27:00
58203,58204,121347304,25.0,android,wxpay,2020-03-13 14:33:00,2020-03-13 14:34:00
58204,58205,27827363,25.0,ios,applepay,2020-03-13 14:39:00,2020-04-01 12:06:00
58208,58209,42993329,68.0,ios,applepay,2020-03-13 14:48:00,2020-04-01 12:06:00
58211,58212,81417354,248.0,ios,applepay,2020-03-13 15:03:00,2020-04-01 12:06:00
58212,58213,70301796,248.0,ios,applepay,2020-04-13 22:06:00,2020-04-13 22:07:00
58213,58214,126000259,25.0,ios,applepay,2020-03-13 15:13:00,2020-04-01 12:06:00
58214,58215,11341821,25.0,ios,applepay,2020-03-13 15:14:00,2020-04-01 12:06:00
58215,58216,11341821,25.0,ios,applepay,2020-06-13 15:08:00,2020-06-13 15:09:00
58216,58217,47149892,25.0,ios,applepay,2020-03-13 15:01:00,2020-04-01 12:06:00
58218,58219,18864458,248.0,ios,applepay,2020-03-13 15:24:00,2020-04-01 12:06:00
58219,58220,48231807,248.0,ios,applepay,2020-03-13 15:26:00,2020-04-01 12:06:00
58221,58222,78132515,68.0,ios,applepay,2020-03-13 15:32:00,2020-04-01 12:06:00
58222,58223,96966550,248.0,android,wxpay,2020-03-13 15:33:00,2020-03-13 15:34:00
58223,58224,118594241,68.0,ios,applepay,2020-03-13 15:39:00,2020-04-01 12:06:00
58225,58226,40386588,25.0,ios,applepay,2020-03-13 16:00:00,2020-04-01 12:06:00
58235,58236,86278229,68.0,android,wxpay,2020-03-13 16:55:00,2020-03-13 16:56:00
58237,58238,50409723,248.0,ios,applepay,2020-03-13 17:05:00,2020-04-01 12:06:00
58238,58239,125830370,248.0,ios,applepay,2020-03-13 17:17:00,2020-04-01 12:06:00
58241,58242,107901274,248.0,ios,applepay,2020-03-13 17:53:00,2020-04-01 12:06:00
58244,58245,125797545,25.0,ios,applepay,2020-03-12 17:41:00,2020-04-01 12:06:00
58246,58247,125347585,25.0,ios,applepay,2020-03-13 18:29:00,2020-04-01 12:06:00
58249,58250,47817553,248.0,ios,applepay,2020-03-13 18:48:00,2020-04-01 12:06:00
58251,58252,82163661,25.0,ios,applepay,2020-03-13 18:59:00,2020-03-13 19:00:00
58252,58253,31678565,248.0,ios,applepay,2020-06-19 16:18:00,2020-06-19 16:19:00
58253,58254,47104035,248.0,ios,applepay,2020-03-13 19:06:00,2020-04-01 12:06:00
58258,58259,91942503,248.0,ios,applepay,2020-03-13 19:47:00,2020-04-01 12:06:00
58259,58260,125786637,25.0,ios,applepay,2020-03-13 18:52:00,2020-04-01 12:06:00
58264,58265,78858792,248.0,android,wxpay,2020-03-13 20:07:00,2020-03-13 20:08:00
58265,58266,125691648,25.0,ios,applepay,2020-03-13 20:08:00,2020-03-13 20:10:00
58266,58267,118581669,25.0,android,wxpay,2020-03-13 20:17:00,2020-03-13 20:18:00
58268,58269,116883576,248.0,android,wxpay,2020-03-13 20:30:00,2020-03-13 20:31:00
58271,58272,107192751,248.0,android,wxpay,2020-04-17 21:17:00,2020-04-17 21:18:00
58272,58273,100441155,25.0,ios,applepay,2020-03-13 20:41:00,2020-04-01 12:06:00
58273,58274,100138815,248.0,ios,applepay,2020-03-13 20:42:00,2020-04-01 12:06:00
58274,58275,81369870,68.0,android,wxpay,2020-04-12 20:32:00,2020-04-12 20:33:00
58275,58276,125940366,248.0,android,wxpay,2020-03-13 20:52:00,2020-03-13 20:53:00
58281,58282,22519747,68.0,android,wxpay,2020-03-13 21:16:00,2020-03-13 21:17:00
58282,58283,88120596,68.0,ios,applepay,2020-03-13 21:16:00,2020-04-01 12:06:00
58283,58284,71187680,25.0,ios,applepay,2020-03-13 21:19:00,2020-04-01 12:06:00
58285,58286,126028993,248.0,ios,applepay,2020-03-13 21:35:00,2020-04-01 12:06:00
58286,58287,49258079,248.0,android,wxpay,2020-03-13 21:35:00,2020-03-13 21:36:00
58288,58289,117693810,25.0,android,wxpay,2020-03-13 21:42:00,2020-03-13 21:43:00
58292,58293,11580623,25.0,ios,applepay,2020-03-13 21:57:00,2020-04-01 12:06:00
58297,58298,102474416,25.0,android,alipay,2020-03-13 22:08:00,2020-03-13 22:09:00
58299,58300,126037979,25.0,android,wxpay,2020-03-13 22:24:00,2020-03-13 22:25:00
58303,58304,125492931,248.0,ios,applepay,2020-03-13 22:43:00,2020-04-01 12:06:00
58307,58308,123971189,68.0,ios,applepay,2020-03-13 22:49:00,2020-04-01 12:06:00
58310,58311,64050597,25.0,ios,applepay,2020-03-13 22:52:00,2020-04-01 12:06:00
58311,58312,19715177,248.0,ios,applepay,2020-03-13 22:56:00,2020-04-01 12:06:00
58313,58314,126035656,248.0,android,alipay,2020-03-13 23:01:00,2020-03-13 23:02:00
58314,58315,70834968,248.0,android,wxpay,2020-03-13 23:04:00,2020-03-13 23:05:00
58315,58316,56567967,248.0,ios,applepay,2020-03-13 23:05:00,2020-04-01 12:06:00
58318,58319,120462243,25.0,android,wxpay,2020-03-13 23:25:00,2020-03-13 23:26:00
58320,58321,88045696,25.0,ios,applepay,2020-04-12 22:00:00,2020-04-12 22:01:00
58323,58324,87235275,248.0,ios,applepay,2020-03-13 23:40:00,2020-04-01 12:06:00
58325,58326,107130639,68.0,android,wxpay,2020-04-15 09:05:00,2020-04-15 09:06:00
58329,58330,118358055,68.0,android,wxpay,2020-03-14 00:20:00,2020-03-14 00:21:00
58330,58331,84054782,25.0,android,alipay,2020-03-14 00:21:00,2020-03-14 00:22:00
58332,58333,125782768,25.0,ios,applepay,2020-03-14 00:28:00,2020-04-01 12:06:00
58336,58337,121783765,248.0,ios,applepay,2020-03-14 00:40:00,2020-04-01 12:06:00
58341,58342,73770682,25.0,ios,applepay,2020-03-14 02:33:00,2020-04-01 12:06:00
58346,58347,126048221,248.0,ios,applepay,2020-03-14 05:56:00,2020-04-01 12:06:00
58348,58349,86441651,25.0,ios,applepay,2020-03-14 06:31:00,2020-04-01 12:06:00
58350,58351,37616565,248.0,ios,applepay,2020-04-13 07:09:00,2020-04-13 07:10:00
58351,58352,125621627,248.0,android,wxpay,2020-03-14 06:50:00,2020-03-14 06:51:00
58352,58353,109131032,25.0,android,wxpay,2020-03-14 06:56:00,2020-03-14 06:57:00
58359,58360,77981529,248.0,ios,applepay,2020-03-14 07:32:00,2020-04-01 12:06:00
58360,58361,88980551,248.0,android,alipay,2020-03-14 07:37:00,2020-03-14 07:38:00
58362,58363,93708149,25.0,ios,applepay,2020-03-14 07:48:00,2020-04-01 12:06:00
58364,58365,126052324,25.0,android,wxpay,2020-07-04 23:59:00,2020-07-05 00:00:00
58367,58368,42854818,248.0,ios,applepay,2020-03-14 08:22:00,2020-03-14 08:23:00
58370,58371,81780273,248.0,ios,applepay,2020-03-14 08:33:00,2020-04-01 12:06:00
58371,58372,35702211,248.0,ios,wxpay,2020-03-14 08:34:00,2020-03-14 08:35:00
58374,58375,80410203,248.0,ios,applepay,2020-03-14 08:48:00,2020-04-01 12:06:00
58378,58379,93746158,248.0,android,wxpay,2020-03-14 09:15:00,2020-03-14 09:16:00
58382,58383,103389878,25.0,android,wxpay,2020-05-18 10:53:00,2020-05-18 10:54:00
58386,58387,79203013,25.0,android,alipay,2020-03-14 09:45:00,2020-03-14 09:46:00
58389,58390,122200980,248.0,android,alipay,2020-03-14 09:51:00,2020-03-14 09:52:00
58390,58391,83256181,248.0,ios,applepay,2020-03-14 10:01:00,2020-03-14 10:02:00
58392,58393,73070928,68.0,android,alipay,2020-03-14 10:06:00,2020-03-14 10:07:00
58398,58399,94377446,248.0,android,wxpay,2020-03-14 10:43:00,2020-03-14 10:44:00
58404,58405,124777023,248.0,android,wxpay,2020-03-14 11:15:00,2020-03-14 11:16:00
58407,58408,105672031,248.0,ios,applepay,2020-04-22 19:32:00,2020-04-22 19:33:00
58410,58411,39610871,25.0,android,wxpay,2020-03-14 11:57:00,2020-03-14 11:58:00
58411,58412,64138728,25.0,ios,applepay,2020-03-12 13:02:00,2020-04-01 12:06:00
58413,58414,44249892,25.0,android,alipay,2020-03-14 12:04:00,2020-03-14 12:05:00
58414,58415,26844119,248.0,ios,applepay,2020-03-14 12:05:00,2020-04-01 12:06:00
58415,58416,21175018,25.0,ios,applepay,2020-03-13 20:55:00,2020-04-01 12:06:00
58416,58417,125761559,25.0,ios,applepay,2020-03-14 12:26:00,2020-04-01 12:06:00
58422,58423,63661619,248.0,android,wxpay,2020-03-14 12:45:00,2020-03-14 12:46:00
58426,58427,76079584,248.0,ios,applepay,2020-03-14 12:55:00,2020-04-01 12:06:00
58428,58429,124317933,68.0,ios,applepay,2020-03-14 13:07:00,2020-04-01 12:06:00
58430,58431,125594736,248.0,ios,applepay,2020-03-14 13:11:00,2020-04-01 12:06:00
58431,58432,71892368,248.0,ios,applepay,2020-03-14 13:18:00,2020-04-01 12:06:00
58436,58437,13938350,68.0,ios,applepay,2020-03-14 13:36:00,2020-04-01 12:06:00
58438,58439,54600506,68.0,android,wxpay,2020-03-14 13:45:00,2020-03-14 13:46:00
58443,58444,90196084,25.0,android,wxpay,2020-03-14 14:11:00,2020-03-14 14:12:00
58445,58446,38717640,25.0,ios,applepay,2020-05-25 21:52:00,2020-05-25 21:53:00
58448,58449,71045114,25.0,android,alipay,2020-03-14 14:47:00,2020-03-14 14:48:00
58450,58451,97708458,25.0,android,alipay,2020-03-14 14:52:00,2020-03-14 14:54:00
58457,58458,108997654,25.0,android,wxpay,2020-04-13 00:19:00,2020-04-13 00:20:00
58458,58459,87540625,68.0,ios,applepay,2020-03-14 15:38:00,2020-03-14 15:39:00
58459,58460,43601949,68.0,android,alipay,2020-03-14 15:43:00,2020-03-14 15:44:00
58460,58461,25589510,248.0,ios,applepay,2020-03-14 15:45:00,2020-04-01 12:06:00
58462,58463,64161205,25.0,ios,applepay,2020-03-14 16:02:00,2020-03-14 16:03:00
58463,58464,74643439,25.0,android,wxpay,2020-06-07 21:02:00,2020-06-07 21:03:00
58464,58465,107495430,25.0,ios,applepay,2020-03-14 16:03:00,2020-03-14 16:04:00
58465,58466,106637169,68.0,ios,applepay,2020-03-14 16:05:00,2020-04-01 12:06:00
58467,58468,31268604,25.0,ios,applepay,2020-03-14 15:37:00,2020-04-01 12:06:00
58468,58469,104001543,248.0,ios,applepay,2020-03-14 16:39:00,2020-04-01 12:06:00
58469,58470,126084963,25.0,ios,applepay,2020-03-14 16:46:00,2020-04-01 12:06:00
58475,58476,97374929,25.0,android,wxpay,2020-03-14 17:11:00,2020-03-14 17:12:00
58479,58480,104635692,248.0,ios,applepay,2020-03-14 17:29:00,2020-04-01 12:06:00
58481,58482,113957728,25.0,ios,applepay,2020-03-12 23:27:00,2020-03-14 17:45:00
58484,58485,126090510,68.0,ios,applepay,2020-03-14 18:02:00,2020-04-01 12:06:00
58485,58486,68576314,248.0,ios,applepay,2020-03-14 18:19:00,2020-04-01 12:06:00
58486,58487,123410467,248.0,ios,applepay,2020-03-14 18:19:00,2020-03-14 18:20:00
58487,58488,3593687,25.0,ios,applepay,2020-03-14 18:22:00,2020-04-01 12:06:00
58491,58492,126086285,25.0,android,wxpay,2020-03-14 18:30:00,2020-03-14 18:31:00
58492,58493,107667213,68.0,ios,applepay,2020-03-14 18:36:00,2020-04-01 12:06:00
58502,58503,99571615,68.0,ios,applepay,2020-04-19 18:24:00,2020-04-19 18:25:00
58504,58505,126048007,68.0,ios,applepay,2020-03-14 19:46:00,2020-04-01 12:06:00
58511,58512,46152920,248.0,android,wxpay,2020-03-14 20:15:00,2020-03-14 20:16:00
58515,58516,57662493,25.0,ios,applepay,2020-03-14 20:24:00,2020-04-01 12:06:00
58517,58518,17988640,248.0,ios,applepay,2020-03-14 20:30:00,2020-04-01 12:06:00
58524,58525,60460517,25.0,android,alipay,2020-03-14 20:57:00,2020-03-14 20:58:00
58525,58526,61013526,25.0,ios,applepay,2020-03-14 20:59:00,2020-04-01 12:06:00
58526,58527,123354912,25.0,android,wxpay,2020-03-14 21:02:00,2020-03-14 21:03:00
58529,58530,53465179,248.0,ios,applepay,2020-03-14 21:11:00,2020-04-01 12:06:00
58532,58533,124569237,25.0,android,alipay,2020-03-14 21:14:00,2020-03-14 21:15:00
58536,58537,83667688,248.0,ios,applepay,2020-03-14 21:27:00,2020-04-01 12:06:00
58538,58539,76679964,68.0,android,wxpay,2020-03-14 21:35:00,2020-03-14 21:36:00
58550,58551,97878873,248.0,android,alipay,2020-03-14 22:29:00,2020-03-14 22:30:00
58552,58553,28282983,248.0,android,wxpay,2020-03-14 22:37:00,2020-03-14 22:38:00
58553,58554,126112313,248.0,ios,applepay,2020-03-14 22:38:00,2020-04-01 12:06:00
58554,58555,86231578,248.0,ios,applepay,2020-03-14 22:46:00,2020-04-01 12:06:00
58557,58558,126113708,248.0,ios,applepay,2020-03-14 22:56:00,2020-04-01 12:06:00
58565,58566,94936678,25.0,android,wxpay,2020-03-14 23:35:00,2020-03-14 23:36:00
58567,58568,84484909,25.0,ios,applepay,2020-03-14 23:43:00,2020-03-14 23:44:00
58568,58569,53838627,25.0,ios,applepay,2020-04-13 12:48:00,2020-04-13 12:49:00
58571,58572,124947228,25.0,android,alipay,2020-03-14 23:58:00,2020-03-14 23:59:00
58574,58575,60258591,248.0,ios,applepay,2020-03-15 00:13:00,2020-04-01 12:06:00
58575,58576,52108065,25.0,ios,applepay,2020-03-15 00:25:00,2020-04-01 12:06:00
58577,58578,120020222,248.0,ios,applepay,2020-03-15 00:30:00,2020-04-01 12:06:00
58579,58580,87209198,25.0,ios,applepay,2020-03-15 00:50:00,2020-04-01 12:06:00
58580,58581,123007339,248.0,ios,applepay,2020-03-15 00:55:00,2020-04-01 12:06:00
58581,58582,54625014,248.0,android,wxpay,2020-03-15 00:56:00,2020-03-15 00:57:00
58582,58583,26143350,248.0,ios,applepay,2020-03-15 00:56:00,2020-04-01 12:06:00
58583,58584,81004996,25.0,ios,applepay,2020-03-15 00:58:00,2020-04-01 12:06:00
58584,58585,30317563,248.0,android,alipay,2020-03-15 01:13:00,2020-03-15 01:14:00
58585,58586,98602245,25.0,android,wxpay,2020-03-15 01:14:00,2020-03-15 01:15:00
58586,58587,77745273,25.0,ios,applepay,2020-03-15 01:19:00,2020-04-01 12:06:00
58587,58588,123586683,25.0,ios,applepay,2020-03-15 01:45:00,2020-04-01 12:06:00
58588,58589,33717916,248.0,ios,applepay,2020-03-15 03:19:00,2020-04-01 12:06:00
58590,58591,126120862,25.0,ios,applepay,2020-03-15 05:21:00,2020-04-01 12:06:00
58591,58592,10560280,25.0,ios,applepay,2020-04-14 08:27:00,2020-04-14 08:28:00
58592,58593,72184216,68.0,ios,applepay,2020-03-15 06:30:00,2020-04-01 12:06:00
